date,adm_level,adm_id,PCODE,n_pixels,rfh,rfh_avg,r1h,r1h_avg,r3h,r3h_avg,rfq,r1q,r3q,version
2026-02-11,2,1009467,GH0518,9.0,12.333333,9.437037,42.666664,23.551851,261.0,89.84815,120.061554,166.94772,280.44827,prelim
2026-02-21,2,1009467,GH0518,9.0,8.333333,10.648149,44.333332,25.077778,219.88889,81.28519,85.2071,164.0192,260.6344,prelim
2026-03-01,2,1009467,GH0518,9.0,4.2222223,26.311111,24.88889,46.396297,173.88889,92.76296,29.453512,58.153778,182.98227,forecast
2022-01-01,2,1009468,GH0513,9.0,3.7777777,6.437037,45.555557,34.822224,298.8889,234.2963,76.7487,126.953125,126.99273,final
2022-01-11,2,1009468,GH0513,9.0,1.7777778,4.5111113,37.555557,23.714815,250.88887,188.42223,71.26168,148.2007,132.29549,final
2022-01-21,2,1009468,GH0513,9.0,2.0,8.766666,7.5555553,19.714815,148.77777,147.08148,50.847458,50.801735,101.11538,final
2022-02-01,2,1009468,GH0513,9.0,1.8888888,7.062963,5.6666665,20.34074,95.33333,126.18889,57.107765,42.092957,76.48005,final
2022-02-11,2,1009468,GH0513,9.0,14.0,14.077778,17.88889,29.907408,89.11111,112.45555,99.59231,65.57029,80.12487,final
2022-02-21,2,1009468,GH0513,9.0,2.1111112,13.337037,18.0,34.47778,73.0,101.82593,38.780045,58.26062,73.01598,final
2022-03-01,2,1009468,GH0513,9.0,27.0,28.933332,43.11111,56.34815,94.33334,111.51111,94.30255,78.42308,85.25654,final
2022-03-11,2,1009468,GH0513,9.0,24.666666,40.04074,53.77778,82.31111,109.22222,135.93333,65.866295,67.31993,81.04699,final
2022-03-21,2,1009468,GH0513,9.0,53.0,39.44074,104.666664,108.41482,130.22223,162.6074,130.51088,96.695175,80.677956,final
2022-04-01,2,1009468,GH0513,9.0,40.0,34.04074,117.666664,113.522224,166.44444,190.2111,115.2642,103.496765,87.82515,final
2022-04-11,2,1009468,GH0513,9.0,64.111115,36.72222,157.11111,110.203705,228.77777,222.42223,165.64581,140.71692,102.7946,final
2022-04-21,2,1009468,GH0513,9.0,68.44444,35.677776,172.55556,106.44074,295.22223,249.33333,180.55177,159.32733,118.042816,final
2022-05-01,2,1009468,GH0513,9.0,76.666664,53.344444,209.22223,125.744446,369.99997,295.6148,139.97333,163.84805,124.74435,final
2022-05-11,2,1009468,GH0513,9.0,57.444443,60.3,202.55556,149.32222,413.4444,341.83704,95.627014,134.49492,120.64582,final
2022-05-21,2,1009468,GH0513,9.0,123.22222,72.91482,257.33334,186.55927,534.55554,401.41483,164.5672,136.9463,132.75981,final
2022-06-01,2,1009468,GH0513,9.0,60.444443,80.848145,241.1111,214.06296,568.0,453.32962,76.232796,112.3472,125.019196,final
2022-06-11,2,1009468,GH0513,9.0,50.555557,68.12592,234.22221,221.88889,593.8889,481.41483,75.97245,105.43585,123.123085,final
2022-06-21,2,1009468,GH0513,9.0,87.77778,50.362965,198.77777,199.33704,628.6667,492.33704,167.58093,99.7263,127.41193,final
2022-07-01,2,1009468,GH0513,9.0,27.333334,43.25926,165.66667,161.74815,616.0,501.55554,66.99924,102.34996,122.592674,final
2022-07-11,2,1009468,GH0513,9.0,10.888889,15.351851,126.0,108.974075,562.7778,480.18518,78.07098,114.938416,117.022896,final
2022-07-21,2,1009468,GH0513,9.0,9.777778,15.82963,48.0,74.44074,504.11108,460.33704,70.945946,66.7164,109.40696,final
2022-08-01,2,1009468,GH0513,9.0,4.2222223,8.248148,24.88889,39.42963,431.66666,415.24075,69.611404,67.27242,103.90869,final
2022-08-11,2,1009468,GH0513,9.0,7.2222223,8.407408,21.222221,32.485184,381.44446,363.34814,91.16022,69.95356,104.91283,final
2022-08-21,2,1009468,GH0513,9.0,24.11111,13.940741,35.555557,30.596296,282.3333,304.37408,153.69574,113.93195,92.87569,final
2022-09-01,2,1009468,GH0513,9.0,24.666666,17.859259,56.0,40.20741,246.55557,241.38518,129.77965,134.93364,102.0985,final
2022-09-11,2,1009468,GH0513,9.0,17.666666,28.122223,66.44444,59.922222,213.66669,201.38148,68.43341,110.046196,105.95267,final
2022-09-21,2,1009468,GH0513,9.0,71.111115,34.62963,113.44444,80.611115,197.0,185.64815,192.05608,138.35172,105.954346,final
2022-10-01,2,1009468,GH0513,9.0,38.555557,40.874073,127.333336,103.62592,208.22221,183.26297,94.945915,121.82482,113.257645,final
2022-10-11,2,1009468,GH0513,9.0,33.666668,49.02963,143.33334,124.53333,231.0,216.94073,71.565674,114.51366,106.3347,final
2022-10-21,2,1009468,GH0513,9.0,71.44444,49.674076,143.66667,139.57777,292.6667,250.78519,139.81844,102.82817,116.3737,final
2022-11-01,2,1009468,GH0513,9.0,24.0,28.903704,129.11111,127.60741,312.44446,271.44073,85.536385,101.13396,114.83273,final
2022-11-11,2,1009468,GH0513,9.0,37.333332,28.451853,132.77777,107.02963,342.55557,291.4852,126.55004,122.98332,117.225266,final
2022-11-21,2,1009468,GH0513,9.0,26.88889,23.614815,88.22222,80.97037,345.33334,301.15927,111.44189,108.435295,114.42846,final
2022-12-01,2,1009468,GH0513,9.0,26.88889,18.411112,91.111115,70.477776,347.55557,301.71112,136.21262,127.33697,114.94711,final
2022-12-11,2,1009468,GH0513,9.0,26.222221,15.174074,80.0,57.2,356.1111,288.76297,154.76408,136.65594,122.92602,final
2022-12-21,2,1009468,GH0513,9.0,7.888889,12.688889,61.0,46.274075,292.8889,266.82224,72.86433,128.72002,109.5896,final
2023-01-01,2,1009468,GH0513,9.0,3.6666667,6.437037,37.77778,34.822224,257.99997,234.2963,75.77721,107.421875,109.90558,final
2023-01-11,2,1009468,GH0513,9.0,1.5555556,4.5111113,13.111111,23.714815,225.88889,188.42223,68.92523,63.07236,119.3704,final
2023-01-21,2,1009468,GH0513,9.0,4.6666665,8.766666,9.888889,19.714815,159.11113,147.08148,70.21791,60.24277,107.91,final
2023-02-01,2,1009468,GH0513,9.0,7.111111,7.062963,13.333334,20.34074,142.22223,126.18889,100.39914,72.347275,112.22157,final
2023-02-11,2,1009468,GH0513,9.0,7.3333335,14.077778,19.11111,29.907408,112.22222,112.45555,64.647644,69.07162,99.801346,final
2023-02-21,2,1009468,GH0513,9.0,14.777778,13.337037,29.222221,34.47778,100.111115,101.82593,107.85701,86.6873,98.39476,final
2023-03-01,2,1009468,GH0513,9.0,59.444443,28.933332,81.55556,56.34815,132.66666,111.51111,189.91486,141.08911,118.15754,final
2023-03-11,2,1009468,GH0513,9.0,43.0,40.04074,117.22222,82.31111,149.44444,135.93333,106.57018,139.98473,109.58688,final
2023-03-21,2,1009468,GH0513,9.0,67.666664,39.44074,170.11111,108.41482,209.22223,162.6074,163.51363,154.3988,127.811905,final
2023-04-01,2,1009468,GH0513,9.0,27.666666,34.04074,138.33333,113.522224,233.22221,190.2111,83.67327,120.93371,122.033134,final
2023-04-11,2,1009468,GH0513,9.0,30.333334,36.72222,125.666664,110.203705,262.0,222.42223,84.68709,113.42227,117.40277,final
2023-04-21,2,1009468,GH0513,9.0,26.0,35.677776,84.0,106.44074,283.3333,249.33333,76.20869,79.86307,113.36827,final
2023-05-01,2,1009468,GH0513,9.0,24.777779,53.344444,81.111115,125.744446,301.0,295.6148,51.037903,65.86216,101.7914,final
2023-05-11,2,1009468,GH0513,9.0,80.111115,60.3,130.88889,149.32222,373.77777,341.83704,130.33861,88.0553,109.209145,final
2023-05-21,2,1009468,GH0513,9.0,48.666668,72.91482,153.55556,186.55927,407.66666,401.41483,68.87864,82.77102,101.53829,final
2023-06-01,2,1009468,GH0513,9.0,148.0,80.848145,276.77777,214.06296,496.2222,453.32962,178.22168,128.62868,109.35845,final
2023-06-11,2,1009468,GH0513,9.0,26.0,68.12592,222.66667,221.88889,479.2222,481.41483,42.392628,100.34281,99.549225,final
2023-06-21,2,1009468,GH0513,9.0,70.77778,50.362965,244.77777,199.33704,482.3333,492.33704,136.8745,122.23814,97.98854,final
2023-07-01,2,1009468,GH0513,9.0,27.777779,43.25926,124.55556,161.74815,482.44446,501.55554,67.92019,77.69534,96.22725,final
2023-07-11,2,1009468,GH0513,9.0,83.333336,15.351851,181.88889,108.974075,535.4444,480.18518,434.0309,163.9749,111.389305,final
2023-07-21,2,1009468,GH0513,9.0,17.333334,15.82963,128.44444,74.44074,526.7778,460.33704,107.21906,167.97984,114.277985,final
2023-08-01,2,1009468,GH0513,9.0,7.2222223,8.248148,107.88889,39.42963,509.22223,415.24075,92.25608,254.0847,122.36372,final
2023-08-11,2,1009468,GH0513,9.0,30.555555,8.407408,55.111115,32.485184,459.6667,363.34814,265.19336,160.35966,126.14878,final
2023-08-21,2,1009468,GH0513,9.0,6.5555553,13.940741,44.333336,30.596296,417.55554,304.37408,61.008995,138.59119,136.58401,final
2023-09-01,2,1009468,GH0513,9.0,23.444445,17.859259,60.555557,40.20741,293.0,241.38518,124.43292,145.01065,120.94884,final
2023-09-11,2,1009468,GH0513,9.0,55.444443,28.122223,85.44444,59.922222,322.44446,201.38148,182.48909,139.31198,158.6598,final
2023-09-21,2,1009468,GH0513,9.0,80.0,34.62963,158.88889,80.611115,331.6667,185.64815,214.48598,191.43413,176.59059,final
2023-10-01,2,1009468,GH0513,9.0,57.77778,40.874073,193.22223,103.62592,361.66666,183.26297,136.84805,182.48152,194.76303,final
2023-10-11,2,1009468,GH0513,9.0,88.888885,49.02963,226.66666,124.53333,367.22223,216.94073,173.77295,178.84715,167.71243,final
2023-10-21,2,1009468,GH0513,9.0,101.55556,49.674076,248.22221,139.57777,451.44446,250.78519,194.89229,175.14603,178.44835,final
2023-11-01,2,1009468,GH0513,9.0,74.77778,28.903704,265.22223,127.60741,519.0,271.44073,235.30698,203.77612,189.55238,final
2023-11-11,2,1009468,GH0513,9.0,15.0,28.451853,191.33334,107.02963,503.44446,291.4852,59.787422,175.25125,171.49066,final
2023-11-21,2,1009468,GH0513,9.0,44.555557,23.614815,134.33334,80.97037,541.4444,301.15927,173.18147,162.07137,178.4837,final
2023-12-01,2,1009468,GH0513,9.0,7.4444447,18.411112,67.0,70.477776,525.44446,301.71112,53.156143,95.39232,172.94595,final
2023-12-11,2,1009468,GH0513,9.0,4.111111,15.174074,56.11111,57.2,474.1111,288.76297,45.16247,98.249374,163.09445,final
2023-12-21,2,1009468,GH0513,9.0,5.5555553,12.688889,17.11111,46.274075,399.66666,266.82224,59.67337,43.123375,148.8718,final
2024-01-01,2,1009468,GH0513,9.0,10.444445,6.437037,20.11111,34.822224,352.33334,234.2963,135.03886,63.05803,149.32674,final
2024-01-11,2,1009468,GH0513,9.0,2.4444444,4.5111113,18.444445,23.714815,265.88892,188.42223,78.271034,81.64581,140.05057,final
2024-01-21,2,1009468,GH0513,9.0,6.2222223,8.766666,19.11111,19.714815,170.55557,147.08148,81.51736,97.55732,115.4352,final
2024-02-01,2,1009468,GH0513,9.0,1.5555556,7.062963,10.222222,20.34074,97.333336,126.18889,54.344486,60.070156,78.00458,final
2024-02-11,2,1009468,GH0513,9.0,23.777779,14.077778,31.555557,29.907408,106.11111,112.45555,150.8445,104.72149,94.59843,final
2024-02-21,2,1009468,GH0513,9.0,4.7777777,13.337037,30.11111,34.47778,66.333336,101.82593,53.322567,88.93892,66.77531,final
2024-03-01,2,1009468,GH0513,9.0,72.55556,28.933332,101.111115,56.34815,131.44446,111.51111,228.55272,172.96547,117.108536,final
2024-03-11,2,1009468,GH0513,9.0,95.0,40.04074,172.33334,82.31111,222.33334,135.93333,222.02122,203.10512,161.30559,final
2024-03-21,2,1009468,GH0513,9.0,42.444443,39.44074,210.0,108.41482,259.22223,162.6074,106.758896,189.56958,157.64354,final
2024-04-01,2,1009468,GH0513,9.0,23.222221,34.04074,160.66666,113.522224,272.0,190.2111,72.289154,139.77687,141.89766,final
2024-04-11,2,1009468,GH0513,9.0,31.666666,36.72222,97.33333,110.203705,301.2222,222.42223,87.88282,88.828156,134.6492,final
2024-04-21,2,1009468,GH0513,9.0,21.555555,35.677776,76.44444,106.44074,316.55554,249.33333,65.282715,73.08318,126.43075,final
2024-05-01,2,1009468,GH0513,9.0,82.666664,53.344444,135.88889,125.744446,397.66663,295.6148,150.25708,107.75899,133.94771,final
2024-05-11,2,1009468,GH0513,9.0,111.77778,60.3,216.0,149.32222,485.66663,341.83704,178.83273,143.20686,141.46893,final
2024-05-21,2,1009468,GH0513,9.0,110.44444,72.91482,304.8889,186.55927,591.3333,401.41483,148.1675,161.7718,146.73021,final
2024-06-01,2,1009468,GH0513,9.0,36.22222,80.848145,258.44446,214.06296,555.0,453.32962,48.017605,120.259705,122.18281,final
2024-06-11,2,1009468,GH0513,9.0,69.77778,68.12592,216.44443,221.88889,529.7778,481.41483,102.25892,97.60039,109.94273,final
2024-06-21,2,1009468,GH0513,9.0,31.0,50.362965,137.0,199.33704,518.3333,492.33704,65.02542,69.493034,105.22709,final
2024-07-01,2,1009468,GH0513,9.0,63.555557,43.25926,164.33334,161.74815,558.6666,501.55554,142.0568,101.550354,111.2744,final
2024-07-11,2,1009468,GH0513,9.0,7.0,15.351851,101.55556,108.974075,534.0,480.18518,58.962692,93.49105,111.0916,final
2024-07-21,2,1009468,GH0513,9.0,6.4444447,15.82963,77.0,74.44074,518.8889,460.33704,54.943104,103.221596,112.58269,final
2024-08-01,2,1009468,GH0513,9.0,4.7777777,8.248148,18.222221,39.42963,441.0,415.24075,73.80487,52.26742,106.12965,final
2024-08-11,2,1009468,GH0513,9.0,3.4444444,8.407408,14.666667,32.485184,332.6667,363.34814,62.983425,52.465176,91.670525,final
2024-08-21,2,1009468,GH0513,9.0,6.2222223,13.940741,14.444445,30.596296,228.44444,304.37408,59.249123,54.62491,75.457016,final
2024-09-01,2,1009468,GH0513,9.0,6.3333335,17.859259,16.0,40.20741,198.55556,241.38518,49.578747,46.452564,82.616806,final
2024-09-11,2,1009468,GH0513,9.0,9.111111,28.122223,21.666666,59.922222,137.88889,201.38148,42.60315,41.074787,69.23532,final
2024-09-21,2,1009468,GH0513,9.0,10.0,34.62963,25.444445,80.611115,116.888885,185.64815,37.850468,35.561325,63.933945,final
2024-10-01,2,1009468,GH0513,9.0,64.666664,40.874073,83.77777,103.62592,118.0,183.26297,151.865,81.727974,65.334145,final
2024-10-11,2,1009468,GH0513,9.0,48.333332,49.02963,123.0,124.53333,159.33333,216.94073,98.71127,98.81627,74.043785,final
2024-10-21,2,1009468,GH0513,9.0,68.22222,49.674076,181.22223,139.57777,221.11111,250.78519,133.92494,128.80418,88.398834,final
2024-11-01,2,1009468,GH0513,9.0,47.333332,28.903704,163.88889,127.60741,263.66666,271.44073,154.35875,127.36007,97.18779,final
2024-11-11,2,1009468,GH0513,9.0,92.55556,28.451853,208.11111,107.02963,352.77777,291.4852,291.62976,190.22745,120.67306,final
2024-11-21,2,1009468,GH0513,9.0,17.0,23.614815,156.88889,80.97037,363.55554,301.15927,76.88325,188.30777,120.38033,final
2024-12-01,2,1009468,GH0513,9.0,12.0,18.411112,121.55556,70.477776,369.2222,301.71112,72.61509,167.6726,122.01129,final
2024-12-11,2,1009468,GH0513,9.0,4.6666665,15.174074,33.666668,57.2,364.77777,288.76297,47.916283,62.16506,125.876236,final
2024-12-21,2,1009468,GH0513,9.0,4.5555553,12.688889,21.222221,46.274075,359.3333,266.82224,54.0201,51.141285,134.03366,final
2025-01-01,2,1009468,GH0513,9.0,2.8888888,6.437037,12.111111,34.822224,297.55554,234.2963,68.976685,42.968746,126.43553,final
2025-01-11,2,1009468,GH0513,9.0,3.3333333,4.5111113,10.777778,23.714815,252.55556,188.42223,87.61682,54.946472,133.15717,final
2025-01-21,2,1009468,GH0513,9.0,10.444445,8.766666,16.666668,19.714815,194.77777,147.08148,112.187256,87.66672,131.36234,final
2025-02-01,2,1009468,GH0513,9.0,14.333333,7.062963,28.11111,20.34074,161.77776,126.18889,160.27017,130.66354,127.12796,final
2025-02-11,2,1009468,GH0513,9.0,4.3333335,14.077778,29.111113,29.907408,73.55556,112.45555,48.922543,97.718834,66.881096,final
2025-02-21,2,1009468,GH0513,9.0,11.111111,13.337037,29.777777,34.47778,67.666664,101.82593,87.86104,88.09457,68.02343,final
2025-03-01,2,1009468,GH0513,9.0,13.777778,28.933332,29.222221,56.34815,69.44444,111.51111,55.33726,55.783623,63.89472,final
2025-03-11,2,1009468,GH0513,9.0,45.77778,40.04074,70.66667,82.31111,110.55555,135.93333,112.73744,86.66328,81.99306,final
2025-03-21,2,1009468,GH0513,9.0,42.555557,39.44074,102.111115,108.41482,148.55556,162.6074,107.00892,94.4419,91.61621,final
2025-04-01,2,1009468,GH0513,9.0,48.11111,34.04074,136.44444,113.522224,193.77779,190.2111,136.04022,119.34001,101.82709,final
2025-04-11,2,1009468,GH0513,9.0,14.333333,36.72222,105.00001,110.203705,204.77779,222.42223,46.33821,95.48305,92.24155,final
2025-04-21,2,1009468,GH0513,9.0,82.44444,35.677776,144.88889,106.44074,276.77777,249.33333,214.96858,134.50098,110.79074,final
2025-05-01,2,1009468,GH0513,9.0,60.666668,53.344444,157.44444,125.744446,323.1111,295.6148,112.549995,124.24577,109.14669,final
2025-05-11,2,1009468,GH0513,9.0,50.444443,60.3,193.55556,149.32222,369.22223,341.83704,84.90726,128.66298,107.8957,final
2025-05-21,2,1009468,GH0513,9.0,37.444443,72.91482,148.55556,186.55927,395.55554,401.41483,54.475445,80.160866,98.558304,final
2025-06-01,2,1009468,GH0513,9.0,22.88889,80.848145,110.77777,214.06296,404.66666,453.32962,32.486305,52.851368,89.38254,final
2025-06-11,2,1009468,GH0513,9.0,76.888885,68.12592,137.22221,221.88889,435.77777,481.41483,111.98338,62.683643,90.61767,final
2025-06-21,2,1009468,GH0513,9.0,83.22222,50.362965,183.0,199.33704,476.44446,492.33704,159.35242,92.00486,96.80447,final
2025-07-01,2,1009468,GH0513,9.0,8.0,43.25926,168.11111,161.74815,436.33334,501.55554,26.937836,103.81591,87.124374,final
2025-07-11,2,1009468,GH0513,9.0,6.5555553,15.351851,97.77778,108.974075,428.55554,480.18518,56.77889,90.17645,89.35878,final
2025-07-21,2,1009468,GH0513,9.0,6.111111,15.82963,20.666666,74.44074,352.2222,460.33704,53.34281,32.309196,76.766335,final
2025-08-01,2,1009468,GH0513,9.0,16.555555,8.248148,29.222221,39.42963,308.11108,415.24075,162.70618,77.02567,74.507545,final
2025-08-11,2,1009468,GH0513,9.0,11.444445,8.407408,34.11111,32.485184,269.1111,363.34814,122.65193,104.33752,74.41631,final
2025-08-21,2,1009468,GH0513,9.0,8.0,13.940741,36.0,30.596296,239.66667,304.37408,68.63512,115.18052,79.08441,final
2025-09-01,2,1009468,GH0513,9.0,9.0,17.859259,28.444445,40.20741,225.77779,241.38518,61.24433,73.98,93.66545,final
2025-09-11,2,1009468,GH0513,9.0,25.555555,28.122223,42.555557,59.922222,174.44446,201.38148,92.250916,73.250046,86.947945,final
2025-09-21,2,1009468,GH0513,9.0,46.333332,34.62963,80.888885,80.611115,137.55556,185.64815,129.5327,100.324455,74.77416,final
2025-10-01,2,1009468,GH0513,9.0,130.55556,40.874073,202.44444,103.62592,260.1111,183.26297,295.4949,190.9714,140.81958,final
2025-10-11,2,1009468,GH0513,9.0,64.22222,49.02963,241.11111,124.53333,317.77777,216.94073,128.119,189.9983,145.43422,final
2025-10-21,2,1009468,GH0513,9.0,108.55556,49.674076,303.3333,139.57777,420.22223,250.78519,207.69543,213.26468,166.24193,final
2025-11-01,2,1009468,GH0513,9.0,58.333332,28.903704,231.1111,127.60741,462.00003,271.44073,186.80359,178.05272,168.93314,final
2025-11-11,2,1009468,GH0513,9.0,53.11111,28.451853,220.0,107.02963,503.6667,291.4852,173.71568,200.8397,171.56563,final
2025-11-21,2,1009468,GH0513,9.0,67.0,23.614815,178.44444,80.97037,562.6667,301.15927,251.6179,213.38101,185.41548,final
2025-12-01,2,1009468,GH0513,9.0,67.44444,18.411112,187.55556,70.477776,621.11115,301.71112,309.4447,255.11559,204.13708,final
2025-12-11,2,1009468,GH0513,9.0,40.666668,15.174074,175.11111,57.2,636.2223,288.76297,226.36313,289.56772,218.27881,final
2025-12-21,2,1009468,GH0513,9.0,32.666668,12.688889,140.77779,46.274075,622.5556,266.82224,212.93971,284.3109,230.86987,final
2026-01-01,2,1009468,GH0513,9.0,36.555557,6.437037,109.88889,34.822224,528.5555,234.2963,363.342,288.50446,222.96855,final
2026-01-11,2,1009468,GH0513,9.0,16.666666,4.5111113,85.88889,23.714815,480.99997,188.42223,227.80373,316.52264,251.26376,final
2026-01-21,2,1009468,GH0513,9.0,6.5555553,8.766666,59.77778,19.714815,378.99997,147.08148,83.93866,262.101,252.4962,final
2026-02-01,2,1009468,GH0513,9.0,30.88889,7.062963,54.11111,20.34074,351.55554,126.18889,297.51303,233.26514,271.7879,prelim
2026-02-11,2,1009468,GH0513,9.0,18.88889,14.077778,56.333332,29.907408,317.3333,112.45555,125.21841,175.70291,274.43002,prelim
2026-02-21,2,1009468,GH0513,9.0,8.0,13.337037,57.77778,34.47778,258.33334,101.82593,70.894775,159.02054,246.50696,prelim
2026-03-01,2,1009468,GH0513,9.0,3.0,28.933332,29.88889,56.34815,193.88889,111.51111,23.575638,56.870323,170.7038,forecast
2022-01-01,2,1009469,GH0520,19.0,6.9473686,8.421053,42.68421,37.73158,319.21054,293.1,89.01961,111.5901,108.75899,final
2022-01-11,2,1009469,GH0520,19.0,2.1052632,6.2807016,34.842106,28.196491,278.78946,233.39825,62.986004,120.01903,119.04007,final
2022-01-21,2,1009469,GH0520,19.0,2.2105262,12.050878,11.263158,26.752632,196.73686,178.61052,42.288303,51.218296,109.87218,final
2022-02-01,2,1009469,GH0520,19.0,9.0,13.34386,13.315789,31.675438,157.36842,156.35088,76.31982,49.940205,100.63064,final
2022-02-11,2,1009469,GH0520,19.0,34.05263,21.00351,45.263157,46.398247,145.10527,142.40526,150.18216,97.79158,101.831696,final
2022-02-21,2,1009469,GH0520,19.0,4.4210525,19.591228,47.473682,53.938595,106.36842,131.07895,38.310623,89.031105,81.84104,final
2022-03-01,2,1009469,GH0520,19.0,33.0,37.542107,71.47368,78.13684,127.47368,147.54385,89.32327,91.985306,86.84302,final
2022-03-11,2,1009469,GH0520,19.0,26.526316,42.161404,63.947365,99.29474,144.05263,173.88947,66.8477,66.10819,83.321075,final
2022-03-21,2,1009469,GH0520,19.0,51.263157,46.42105,110.789474,126.12456,169.5263,206.8158,109.41658,88.30495,82.395325,final
2022-04-01,2,1009469,GH0520,19.0,56.526318,46.377193,134.3158,134.95966,219.10527,244.77193,119.75415,99.53996,89.72396,final
2022-04-11,2,1009469,GH0520,19.0,80.89474,47.824562,188.6842,140.6228,297.89474,286.3158,162.60379,133.00403,103.97471,final
2022-04-21,2,1009469,GH0520,19.0,80.947365,45.1,218.36841,139.30176,376.63156,319.36493,171.55164,154.79257,117.65501,final
2022-05-01,2,1009469,GH0520,19.0,83.68421,63.610527,245.5263,156.5351,451.31577,369.6316,129.25745,155.09094,121.80387,final
2022-05-11,2,1009469,GH0520,19.0,63.105263,65.80526,227.73685,174.5158,480.3684,414.43332,96.18673,129.647,115.72005,final
2022-05-21,2,1009469,GH0520,19.0,128.57895,84.06491,275.3684,213.4807,604.5263,478.907,149.97932,128.32639,125.95938,final
2022-06-01,2,1009469,GH0520,19.0,71.36842,101.71228,263.0526,251.58246,642.8947,543.0772,71.5648,104.47036,118.2123,final
2022-06-11,2,1009469,GH0520,19.0,124.31579,79.02105,324.26315,264.79825,740.6842,579.9368,153.90881,122.04051,127.48115,final
2022-06-21,2,1009469,GH0520,19.0,110.63158,64.066666,306.3158,244.8,800.0526,597.58246,167.42024,124.626015,133.6004,final
2022-07-01,2,1009469,GH0520,19.0,26.052631,59.949123,261.0,203.03685,769.5789,611.15436,47.8107,127.86196,125.71184,final
2022-07-11,2,1009469,GH0520,19.0,19.631578,27.977192,156.31578,151.99298,708.3158,591.307,74.69277,102.753494,119.622246,final
2022-07-21,2,1009469,GH0520,19.0,13.052631,23.464912,58.736843,111.39123,640.421,569.67194,63.420647,54.760868,112.31121,final
2022-08-01,2,1009469,GH0520,19.0,8.315789,12.5912285,41.0,64.03333,565.0526,518.65265,75.69562,66.634476,108.860825,final
2022-08-11,2,1009469,GH0520,19.0,14.631579,13.021052,36.0,49.077194,516.579,465.86844,108.93692,75.81754,110.769585,final
2022-08-21,2,1009469,GH0520,19.0,17.526316,22.55614,40.473686,48.16842,405.52637,404.35965,81.74699,85.527626,100.285,final
2022-09-01,2,1009469,GH0520,19.0,25.368422,23.14386,57.526314,58.721054,359.52634,325.79123,107.90426,98.125046,110.1983,final
2022-09-11,2,1009469,GH0520,19.0,33.842106,37.57895,76.73685,83.278946,269.05264,284.34912,91.22373,92.58929,94.713486,final
2022-09-21,2,1009469,GH0520,19.0,75.89474,45.189472,135.10526,105.912285,234.3158,265.47192,161.1787,126.32077,88.48083,final
2022-10-01,2,1009469,GH0520,19.0,67.10526,52.750877,176.8421,135.5193,275.3684,258.27368,124.8557,129.4072,106.49314,final
2022-10-11,2,1009469,GH0520,19.0,48.68421,66.505264,191.6842,164.44562,304.42105,296.80176,75.077286,116.07512,102.524605,final
2022-10-21,2,1009469,GH0520,19.0,110.789474,65.803505,226.57895,185.05965,402.1579,339.14035,163.53636,121.84541,118.311584,final
2022-11-01,2,1009469,GH0520,19.0,43.68421,36.933334,203.1579,169.24211,437.5263,363.48245,116.099075,119.464745,120.09426,final
2022-11-11,2,1009469,GH0520,19.0,61.36842,35.62456,215.84212,138.3614,484.26312,386.08597,163.3702,154.04573,125.10372,final
2022-11-21,2,1009469,GH0520,19.0,39.105263,30.78772,144.1579,103.34561,505.84207,394.31754,123.24133,137.66861,127.92878,final
2022-12-01,2,1009469,GH0520,19.0,27.31579,20.117544,127.78947,86.52982,507.78946,391.29123,128.65823,145.0778,129.39713,final
2022-12-11,2,1009469,GH0520,19.0,28.105263,15.680701,94.52631,66.58597,502.0526,369.39297,160.07803,139.03049,135.43326,final
2022-12-21,2,1009469,GH0520,19.0,7.894737,13.354386,63.31579,49.15263,434.0526,337.5579,70.25426,126.15415,128.16888,final
2023-01-01,2,1009469,GH0520,19.0,3.4210527,8.421053,39.42105,37.73158,370.3684,293.1,62.745102,103.95368,125.920296,final
2023-01-11,2,1009469,GH0520,19.0,4.4210525,6.2807016,15.736841,28.196491,326.1053,233.39825,83.51478,62.46697,138.88747,final
2023-01-21,2,1009469,GH0520,19.0,12.578947,12.050878,20.421051,26.752632,227.89473,178.61052,103.09703,80.05966,126.84171,final
2023-02-01,2,1009469,GH0520,19.0,17.105263,13.34386,34.105263,31.675438,201.31577,156.35088,120.50497,106.62521,127.86777,final
2023-02-11,2,1009469,GH0520,19.0,6.8421054,21.00351,36.526314,46.398247,146.78946,142.40526,45.540413,80.79325,102.97425,final
2023-02-21,2,1009469,GH0520,19.0,22.210526,19.591228,46.157894,53.938595,129.89473,131.07895,110.65135,86.79863,99.12975,final
2023-03-01,2,1009469,GH0520,19.0,48.31579,37.542107,77.36842,78.13684,150.89473,147.54385,125.32475,99.07572,102.19667,final
2023-03-11,2,1009469,GH0520,19.0,46.68421,42.161404,117.210526,99.29474,169.47368,173.88947,109.590065,117.17803,97.531555,final
2023-03-21,2,1009469,GH0520,19.0,86.052635,46.42105,181.05264,126.12456,247.63159,206.8158,177.07268,141.89,119.26948,final
2023-04-01,2,1009469,GH0520,19.0,46.94737,46.377193,179.68422,134.95966,291.1579,244.77193,101.10978,131.95532,118.57133,final
2023-04-11,2,1009469,GH0520,19.0,35.68421,47.824562,168.6842,140.6228,322.42105,286.3158,77.01761,119.26992,112.39386,final
2023-04-21,2,1009469,GH0520,19.0,47.105263,45.1,129.73685,139.30176,356.94736,319.36493,104.002525,93.37159,111.586464,final
