"district_code","elevation_std","rainfall_std","travel_time_std","poverty_std","literacy_rate_std","pop_density_std"
"GHA11.3_2",-0.544763482217424,-0.408716450171273,2.50204125858688,0.832278643389484,-1.55621214005834,-0.906121421256166
"GHA11.4_2",-0.456835666323058,-0.253872822228963,0.830664043156024,2.43540556795916,-2.47113127795621,-2.21696155308059
"GHA11.5_2",0.689411714035983,-0.894056680430618,1.90979826893775,2.28696788975826,-2.31444789418335,-1.79489736472449
"GHA11.6_2",1.1316640020006,-1.01963962622705,2.05980017982918,1.97524876553638,-2.03145550430123,-1.32832571228414
"GHA11.7_2",0.297701044473615,-0.901546776608156,1.44546525495137,0.899075598579887,-0.76443511959359,-1.75765634575785
"GHA12.1_2",0.517530048777956,-1.49099430542706,-1.10591335233387,-0.295847710937323,-0.822040131500469,0.490196085220428
"GHA12.2_2",0.376052856936062,-1.27213698983332,-0.228257833824223,1.48540442747342,-1.49706914865473,-0.312048124092742
"GHA12.3_2",0.344246639785701,-1.42008464613069,-0.830258291275581,1.9455612298962,-1.50522499574983,-0.0772740196882767
"GHA12.4_2",0.358511637317781,-1.11399015615971,-1.30858993233017,-0.199363220106741,-0.16635176639248,0.560520082734648
"GHA12.5_2",0.0816771258790161,-1.1477867312432,-1.09717859443071,-0.548191763878846,0.0656916823946275,0.428647240430659
"GHA12.6_2",0.612818665288923,-1.26084778282158,-0.879739752296475,1.96040499771629,-0.991150721588437,0.149242647329961
"GHA12.7_2",0.146254946159219,-1.14754104295501,-0.184526660866066,0.899075598579887,-0.648788916074523,-0.728934557438559
"GHA12.8_2",0.0636579044049106,-1.09365152473836,0.357059860826852,2.04204572072678,-1.40472158138051,-1.26570843155361
"GHA12.9_2",0.442807857156688,-1.2013179068644,-0.522621940819526,1.27016979408213,-1.43578820075815,-0.460204786959217
"GHA12.10_2",0.0128840337235359,-1.18379506734128,-0.569953566472289,0.461184447887244,-0.180962773073932,-0.332853377571543
"GHA12.11_2",0.740233483663654,-1.20894981160459,-0.166918065843977,1.93071746207611,-0.754279498229073,-0.474290046304459
"GHA12.12_2",0.638262223438978,-1.19126365146714,-0.772622754568179,3.04400004858283,-1.05106825919852,-0.0136891978715341
"GHA12.13_2",0.739581992153547,-1.45459535909078,-1.04308227840979,0.980716321590379,-1.77763892148594,0.221495463218554
"GHA12.14_2",0.172070667599914,-1.07944434464086,-0.540895780346879,2.12368644373728,-0.734838865278625,-0.475267496934135
"GHA12.15_2",0.698415069927815,-1.27401276896448,-0.733300976282825,1.71548282868481,-1.68292638738304,0.0120133811208673
"GHA13.1_2",1.22622113082311,-1.27617641098628,2.36366063603274,0.824856759479439,-1.73137349660508,-1.32924567841518
"GHA13.2_2",1.29267359405648,-1.46143896673119,2.23844009124117,1.67095152522454,-1.25178609794427,-0.663911984273047
"GHA13.3_2",1.42070994652473,-1.45835795612561,2.00382727660816,1.2330603745319,-1.37732046092822,-0.788554470463022
"GHA13.4_2",1.04909741146645,-1.50258128211528,1.96636443520413,0.884231830759797,-1.05041441313419,-0.43367641719433
"GHA13.5_2",1.25913675965712,-1.35148072046981,2.03957594028663,0.96587255377029,-0.968998429429911,-0.73961763148416
"GHA13.6_2",1.05824331198884,-1.45876328545178,1.6246969430661,0.312746769686349,-0.905057940240294,-0.34874400944741
