"district_id","district_name","elevation_std","rainfall_std","travel_time_std","poverty_std","literacy_rate_std","pop_density_std","observed","y_i","psi_i"
25,"Ahafo-Ano South West",1.70142871684564,0.383517889344684,0.235833649484237,0.320168653596394,-0.143827770518923,-0.332247090729423,0,NA,NA
26,"Ahanta West",-1.42590406247589,1.51964563422464,0.640776127698894,-0.0286598901757111,0.290564948926813,0.139235149748156,1,-2.08689833670586,0.450206434041837
27,"Ajumako-Enyan-Essiam",-1.12461545179059,0.511665277411859,-0.544755705976591,0.149465323665364,0.333500766198031,0.027670243017854,1,-2.18680242357074,0.779089212170825
28,"Akatsi North",-1.15180966703762,-0.851020470649895,0.788473995173981,0.869388062939708,-0.363778698678895,-0.47198132801352,0,NA,NA
29,"Akatsi South",-1.49002180185483,-0.95803526932039,0.461056919200435,0.186574743215587,0.0448604751620328,-0.158238623604371,1,0.0710091474970893,0.241624286019968
30,"Akwapem North",0.858097153622132,-0.128103063626715,-1.129307854546,-0.555613647788891,0.98040391467195,0.275943397956619,0,NA,NA
31,"Akwapem South",0.42893263524258,-0.346021214620967,-1.02788235472092,-0.607566835159204,0.936828968467942,0.275021204917657,0,NA,NA
32,"Akyemansa",-0.34716625534283,1.31137103173782,-0.60440523695217,-0.295847710937323,0.120273731882963,-0.249293027954629,0,NA,NA
33,"Amansie Central",0.0376568420242506,0.653423459302325,-0.509256323191201,0.075246484564916,0.0119694568965873,-0.441634951755419,1,-0.693147180559945,0.1
34,"Amansie South",0.0811992886243818,0.743843539827543,0.20652477759938,0.201418511035677,-0.0513291060441555,-0.09310789161119,0,NA,NA
35,"Amansie West",0.656682248810788,0.603883866892399,-0.132661477915714,0.25337169840599,0.138554343416705,-0.141919212841585,1,-1.38629436111989,0.1
36,"Anloga",-1.81740795243626,-1.38103804052283,0.83491838044197,0.297903001866259,-0.0399387947509596,0.374390949863469,0,NA,NA
37,"Aowin",-0.389370000464511,2.21376430069066,2.01746977863561,0.706106616918722,-0.592838728273641,-0.920309247072284,0,NA,NA
38,"Asante-Akim Central",0.60772689227904,0.496349952645243,-0.125390926688634,-0.793113932910324,0.789165339057709,0.201804038645729,0,NA,NA
39,"Asante-Akim North",0.449913032125184,0.252744353883692,0.639555840396921,-0.117722497096249,0.363523844972011,-0.673675598385655,0,NA,NA
40,"Asante-Akim South",0.535021065033281,0.759962163832941,0.0427381004570261,-0.221628871836876,0.241140337645116,-0.455228824046218,0,NA,NA
41,"Asene-Manso-Akroso",-0.086602736138946,1.48426935268463,-0.979259840451967,-0.139988148826383,0.347077542835543,-0.112642241025166,1,-2.10792483879149,0.726963380564415
42,"Ashaiman",-1.48151677606579,-1.27084542801418,-0.762610909840991,-1.49077102045453,1.16925632473979,2.46408054673503,0,NA,NA
43,"Asikuma-Odoben-Brakwa",-0.540700960246487,1.15383898474181,-0.412900764633819,0.104934020205095,0.261188446071539,-0.186914579274343,0,NA,NA
44,"Asokore-Mampong",1.10462002647996,0.619205418781527,-0.701374442685993,-1.20873943187283,0.660197769983842,2.25201615637062,0,NA,NA
45,"Asokwa",0.817570858991994,0.721449109403931,-0.713283391449979,-1.57983362737507,1.20665352821199,1.91863327289444,0,NA,NA
46,"Assin Central",-0.140504523234312,1.37502920556496,-0.310950930951651,-0.704051325989786,0.939122277437829,0.228089592393846,0,NA,NA
47,"Assin North",-0.525659621201667,1.24648271685929,-0.241377780248723,0.320168653596394,0.125397217198931,-0.433609077580986,1,-1.79175946922805,0.1
