time,year,label,district_id,district_name,district_code,region,name_clean,area_km2,elev_mean_pw,elev_mean_uw,travel_time_pw,travel_time_uw,rainfall_sep_dec,nightlights,temp_sep_dec,elev_std,rainfall_std,ntl_std,temp_std,travel_std,country
1,2010,DHS 2010,286,Boussé,BFA.11.2.1_1,Plateau-Central,boussé,456.02210316943393,319.6442565917969,319.6456604003906,117.99760437011719,118.03209686279297,150.27407836914063,0.0041739558801054955,9.2162504196167,0.2547048733880783,-0.5877346904408006,-0.11336494044725681,-0.24657338556055758,-0.2715161928817374,BFA
2,2021,DHS 2021,286,Boussé,BFA.11.2.1_1,Plateau-Central,boussé,456.02210316943393,319.6442565917969,319.6456604003906,117.99760437011719,118.03209686279297,146.45196533203125,0.006098502315580845,9.4350004196167,0.2547048733880783,-0.6305868477893566,-0.09729140665441752,0.9604295856439489,-0.2715161928817374,BFA
1,2010,DHS 2010,287,Laye,BFA.11.2.2_1,Plateau-Central,laye,124.61058722992284,334.4768371582031,334.21917724609375,84.12306213378906,83.82763671875,168.9205780029297,0.00452963775023818,9.210243225097656,0.5788482939642695,-0.37867683983593564,-0.1103920175893286,-0.27971945016896116,-0.8458248151915483,BFA
2,2021,DHS 2021,287,Laye,BFA.11.2.2_1,Plateau-Central,laye,124.61058722992284,334.4768371582031,334.21917724609375,84.12306213378906,83.82763671875,161.23634338378906,0.0056095486506819725,9.427492141723633,0.5788482939642695,-0.46482971595591305,-0.10137216167479372,0.9190009514699591,-0.8458248151915483,BFA
1,2010,DHS 2010,288,Niou,BFA.11.2.3_1,Plateau-Central,niou,357.1024962255157,330.64984130859375,330.6486511230469,112.66039276123047,112.74188232421875,150.09426879882813,9.648663108237088e-4,9.2162504196167,0.4952151379082815,-0.5897506507028328,-0.14023542681694925,-0.24657338556055758,-0.36200322071198915,BFA
2,2021,DHS 2021,288,Niou,BFA.11.2.3_1,Plateau-Central,niou,357.1024962255157,330.64984130859375,330.6486511230469,112.66039276123047,112.74188232421875,125.63862609863281,0.006981407292187214,9.434999465942383,0.4952151379082815,-0.8639385250210152,-0.08992779729019197,0.960424323528596,-0.36200322071198915,BFA
1,2010,DHS 2010,289,Sourgoubila,BFA.11.2.4_1,Plateau-Central,sourgoubila,474.49696878008666,328.9722900390625,328.7410888671875,95.68489837646484,95.88996124267578,163.7323760986328,0,9.163483619689941,0.45855481408510607,-0.4368450944637866,-0.14833133318376757,-0.5377262280407881,-0.6498055687150083,BFA
2,2021,DHS 2021,289,Sourgoubila,BFA.11.2.4_1,Plateau-Central,sourgoubila,474.49696878008666,328.9722900390625,328.7410888671875,95.68489837646484,95.88996124267578,155.18031311035156,2.6952041662298143e-4,9.372950553894043,0.45855481408510607,-0.5327277502802013,-0.14606908151136958,0.6180553123178381,-0.6498055687150083,BFA
1,2010,DHS 2010,290,Toéghin,BFA.11.2.5_1,Plateau-Central,toéghin,190.04020238023125,320.9606018066406,321.4461669921875,134.8211669921875,134.61619567871094,146.4744415283203,0,9.2162504196167,0.28347158992052957,-0.6303348527566025,-0.14833133318376757,-0.24657338556055758,0.013710305661534066,BFA
2,2021,DHS 2021,290,Toéghin,BFA.11.2.5_1,Plateau-Central,toéghin,190.04020238023125,320.9606018066406,321.4461669921875,134.8211669921875,134.61619567871094,135.73635864257813,7.992844330146909e-4,9.4350004196167,0.28347158992052957,-0.7507263778041364,-0.1416242202700546,0.9604295856439489,0.013710305661534066,BFA
1,2010,DHS 2010,291,Absouya,BFA.11.3.1_1,Plateau-Central,absouya,306.12723158614506,299.43475341796875,300.3788757324219,150.0706329345703,149.51055908203125,151.3283233642578,0.0020809827838093042,9.224003791809082,-0.18694298806002668,-0.5759148745494173,-0.13088015444814421,-0.20379238774085265,0.2722495861403713,BFA
