time,year,label,district_id,district_name,district_code,region,name_clean,area_km2,elev_mean_pw,elev_mean_uw,travel_time_pw,travel_time_uw,rainfall_sep_dec,nightlights,temp_sep_dec,elev_std,rainfall_std,ntl_std,temp_std,travel_std,country,poverty_H,mpi_index,literacy_rate,census_pop,census_pop_density,avg_hh_size,households,pop_dens_std,poverty_std
1,2014,DHS 2014,213,Nadowli-Kaleo,GHA13.5_2,Upper West,nadowli kaleo,1136.2779002204466,285.5001525878906,285.96533203125,252.30841064453125,252.32904052734375,256.5554504394531,0.01052531693130731,9.092315673828123,1.2181412281104989,-0.3054452629679232,-0.6196695645819511,1.8275911119055748,2.059197123457491,GHA,0.406,0.2,0.4753399790782106,77057,67.81527651382673,NA,NA,-0.7425230501701658,0.966804413662642
2,2022,DHS 2022,213,Nadowli-Kaleo,GHA13.5_2,Upper West,nadowli kaleo,1136.2779002204466,285.5001525878906,285.96533203125,252.30841064453125,252.32904052734375,307.2811279296875,0.1404450386762619,9.093770027160645,1.2181412281104989,-0.1519853600181509,-0.5036770011884647,1.8370476559907123,2.059197123457491,GHA,0.406,0.2,0.4753399790782106,77057,67.81527651382673,NA,NA,-0.7425230501701658,0.966804413662642
1,2014,DHS 2014,214,Nandom,GHA13.6_2,Upper West,nandom,406.05185560298264,267.67486572265625,267.3421936035156,222.48477172851565,222.5150146484375,284.0093994140625,0.01610419899225235,9.15432834625244,1.0287532273932751,-0.2223890958808961,-0.6143895583824975,2.230811950682828,1.6442226014788013,GHA,0.318,0.1,0.48713624866121275,51328,126.40750015482251,NA,NA,-0.3530441913260946,0.3130485032535734
2,2022,DHS 2022,214,Nandom,GHA13.6_2,Upper West,nandom,406.05185560298264,267.67486572265625,267.3421936035156,222.48477172851565,222.5150146484375,317.1980895996094,0.29479652643203735,9.11431884765625,1.0287532273932751,-0.12198367151008106,-0.3819430064749517,1.9706608726478978,1.6442226014788013,GHA,0.318,0.1,0.48713624866121275,51328,126.40750015482251,NA,NA,-0.3530441913260946,0.3130485032535734
1,2014,DHS 2014,215,Sissala East,GHA13.7_2,Upper West,sissala east,5114.880264240658,272.44476318359375,275.08013916015625,201.9089508056641,200.69091796875,245.6658935546875,0.00247258925810456,9.113103866577148,1.0794318700755978,-0.338389334400461,-0.6273425173419588,1.962760782703996,1.3579248268905293,GHA,0.28800000000000003,0.1,0.43866334679500807,80619,15.761659283331921,NA,NA,-1.6355501886357997,0.09017717015957301
2,2022,DHS 2022,215,Sissala East,GHA13.7_2,Upper West,sissala east,5114.880264240658,272.44476318359375,275.08013916015625,201.9089508056641,200.69091796875,280.6099853515625,0.03022558242082595,9.071579933166504,1.0794318700755978,-0.2326733104627077,-0.6011531842863218,1.692762496795493,1.3579248268905293,GHA,0.28800000000000003,0.1,0.43866334679500807,80619,15.761659283331921,NA,NA,-1.6355501886357997,0.09017717015957301
1,2014,DHS 2014,216,Sissala West,GHA13.8_2,Upper West,sissala west,2058.614571462229,295.7644348144531,294.3809814453125,232.75491333007813,236.99366760253903,237.46697998046875,0.00511339539662003,9.117816925048828,1.327195960546663,-0.3631934285722028,-0.6248194831581275,1.9934061865523185,1.787124247846079,GHA,0.32299999999999995,0.1,0.38981588032220943,63828,31.005318278041297,NA,NA,-1.2265689960914024,0.3501937254359065
2,2022,DHS 2022,216,Sissala West,GHA13.8_2,Upper West,sissala west,2058.614571462229,295.7644348144531,294.3809814453125,232.75491333007813,236.99366760253903,304.76153564453125,0.0579850785434246,9.0789155960083,1.327195960546663,-0.15960785826132395,-0.5756541711469104,1.7404606850596165,1.787124247846079,GHA,0.32299999999999995,0.1,0.38981588032220943,63828,31.005318278041297,NA,NA,-1.2265689960914024,0.3501937254359065
1,2014,DHS 2014,217,Wa East,GHA13.10_2,Upper West,wa east,4315.34189007743,266.9814758300781,251.68370056152344,272.47314453125,278.5890197753906,270.2486572265625,0.00112502928823232,9.069231033325195,1.021386180429839,-0.26401933652217946,-0.6286325424960614,1.6774894029714504,2.33977491710074,GHA,0.48700000000000004,0.2,0.2867919977488644,91457,21.193454036699507,NA,NA,-1.4580595462645756,1.568557013016444
2,2022,DHS 2022,217,Wa East,GHA13.10_2,Upper West,wa east,4315.34189007743,266.9814758300781,251.68370056152344,272.47314453125,278.5890197753906,280.6407165527344,0.01221413817256689,9.028985977172852,1.021386180429839,-0.2325803396561517,-0.6180681478702583,1.4158066748453435,2.33977491710074,GHA,0.48700000000000004,0.2,0.2867919977488644,91457,21.193454036699507,NA,NA,-1.4580595462645756,1.568557013016444
1,2014,DHS 2014,218,Wa Municipal,GHA13.9_2,Upper West,wa,582.14003198375,312.85980224609375,311.6645812988281,224.0468292236328,224.4287109375,268.2718505859375,0.3920646905899048,9.074806213378906,1.5088287995513099,-0.2699997505891809,-0.31247644038100886,1.7137405221331854,1.6659575099574369,GHA,0.165,0.1,0.6768541858189259,200672,344.71431094709806,NA,NA,0.27813860516703015,-0.8235952955258298
2,2022,DHS 2022,218,Wa Municipal,GHA13.9_2,Upper West,wa,582.14003198375,312.85980224609375,311.6645812988281,224.0468292236328,224.4287109375,310.3161315917969,1.4622777700424194,9.043220520019531,1.5088287995513099,-0.14280359270653298,0.23445512460758638,1.5083629876417954,1.6659575099574369,GHA,0.165,0.1,0.6768541858189259,200672,344.71431094709806,NA,NA,0.27813860516703015,-0.8235952955258298
1,2014,DHS 2014,219,Wa West,GHA13.11_2,Upper West,wa west,1497.6482483553154,272.0302429199219,271.5278015136719,242.1450653076172,242.9304351806641,289.1882629394531,0.00252665067091584,9.062644958496094,1.0750277241795392,-0.20672152999871415,-0.6272908002975393,1.6346652105439885,1.9177814704324874,GHA,0.619,0.3,0.3241538707416924,96957,64.73950081835041,NA,NA,-0.7714357837870508,2.5491908786300463
2,2022,DHS 2022,219,Wa West,GHA13.11_2,Upper West,wa west,1497.6482483553154,272.0302429199219,271.5278015136719,242.1450653076172,242.9304351806641,298.35333251953125,0.04103424027562141,9.02838134765625,1.0750277241795392,-0.17899453337934973,-0.5911439316918958,1.4118752329109372,1.9177814704324874,GHA,0.619,0.3,0.3241538707416924,96957,64.73950081835041,NA,NA,-0.7714357837870508,2.5491908786300463
1,2014,DHS 2014,220,Adaklu,GHA14.1_2,Volta,adaklu,804.1013891174575,74.0340347290039,68.67796325683594,63.959903717041016,74.64029693603516,331.25714111328125,0.02240557037293911,8.845135688781738,-1.0286189830161676,-0.0794509585410075,-0.6084605211059164,0.22036928122261865,-0.5615371151689891,GHA,0.332,0.1,0.6660829660044684,38649,48.064834264767605,NA,NA,-0.9564218647076006,0.4170551253641071
2,2022,DHS 2022,220,Adaklu,GHA14.1_2,Volta,adaklu,804.1013891174575,74.0340347290039,68.67796325683594,63.959903717041016,74.64029693603516,467.9532470703125,0.18019334971904755,8.785727500915527,-1.0286189830161676,0.33409445261326104,-0.4708210381177697,-0.16591659237661585,-0.5615371151689891,GHA,0.332,0.1,0.6660829660044684,38649,48.064834264767605,NA,NA,-0.9564218647076006,0.4170551253641071
1,2014,DHS 2014,221,Afadzato South,GHA14.2_2,Volta,afadzato south,555.3404538367881,204.2074432373047,200.76638793945313,41.74580383300781,42.24943161010742,410.63671875,0.03574763983488083,8.792106628417969,0.3544320596021801,0.1606953122046114,-0.5960264857287192,-0.12443801966487349,-0.8706303652087497,GHA,0.325,0.1,0.7769216164045442,73146,131.71379735555382,NA,NA,-0.3272433501017021,0.36505181430884026
2,2022,DHS 2022,221,Afadzato South,GHA14.2_2,Volta,afadzato south,555.3404538367881,204.2074432373047,200.76638793945313,41.74580383300781,42.24943161010742,486.0226135253906,0.5086599588394165,8.775822639465332,0.3544320596021801,0.3887595327020188,-0.2353383305202484,-0.23032030835570935,-0.8706303652087497,GHA,0.325,0.1,0.7769216164045442,73146,131.71379735555382,NA,NA,-0.3272433501017021,0.36505181430884026
1,2014,DHS 2014,222,Agotime Ziope,GHA14.3_2,Volta,agotime ziope,316.89820533555564,76.64714050292969,74.98138427734375,83.43888092041016,79.08750915527344,318.0519714355469,0.07200028002262115,8.73740291595459,-1.0008555656906573,-0.11940043102603294,-0.5630332947453072,-0.48013429852841877,-0.29050113339745876,GHA,0.257,0.1,0.6512657674716695,39553,124.81295044924066,NA,NA,-0.3610076729050113,-0.1401232073708945
2,2022,DHS 2022,222,Agotime Ziope,GHA14.3_2,Volta,agotime ziope,316.89820533555564,76.64714050292969,74.98138427734375,83.43888092041016,79.08750915527344,462.0673522949219,0.31590595841407776,8.700379371643066,-1.0008555656906573,0.31628791190854777,-0.3664338153428349,-0.7208700063794073,-0.29050113339745876,GHA,0.257,0.1,0.6512657674716695,39553,124.81295044924066,NA,NA,-0.3610076729050113,-0.1401232073708945
1,2014,DHS 2014,223,Akatsi North,GHA14.4_2,Volta,akatsi north,315.3353167929643,61.581748962402344,62.4668083190918,164.3894805908203,162.42237854003906,309.13134765625,0.02521536685526371,8.877500534057617,-1.1609205568155638,-0.14638790812155086,-0.6058285198394779,0.43081304293863015,0.835868338038076,GHA,0.39299999999999996,0.2,0.5869959140166993,32755,103.87355381923659,NA,NA,-0.47611340560606874,0.8702268359885746
2,2022,DHS 2022,223,Akatsi North,GHA14.4_2,Volta,akatsi north,315.3353167929643,61.581748962402344,62.4668083190918,164.3894805908203,162.42237854003906,407.61370849609375,0.16669225692749023,8.80625057220459,-1.1609205568155638,0.1515498284351747,-0.4818552751778552,-0.03247080305733107,0.835868338038076,GHA,0.39299999999999996,0.2,0.5869959140166993,32755,103.87355381923659,NA,NA,-0.47611340560606874,0.8702268359885746
1,2014,DHS 2014,224,Akatsi South,GHA14.5_2,Volta,akatsi south,538.0613143544646,30.56587791442871,31.114011764526367,140.00018310546875,138.89353942871094,270.0630798339844,0.11751408874988556,8.885714530944824,-1.4904543170679947,-0.26458076201837305,-0.5231566632969544,0.48422236372891825,0.49650877517987707,GHA,0.301,0.1,0.6623850440952609,92133,171.23141460288025,NA,NA,-0.16243627508713332,0.1867547478336396
2,2022,DHS 2022,224,Akatsi South,GHA14.5_2,Volta,akatsi south,538.0613143544646,30.56587791442871,31.114011764526367,140.00018310546875,138.89353942871094,342.0086364746094,0.5217772126197815,8.814929008483887,-1.4904543170679947,-0.046924563303960526,-0.2270359837803471,0.023958410827682478,0.49650877517987707,GHA,0.301,0.1,0.6623850440952609,92133,171.23141460288025,NA,NA,-0.16243627508713332,0.1867547478336396
1,2014,DHS 2014,225,Anloga,GHA14.6_2,Volta,anloga,237.21038178064967,0.756853461265564,0.7648009657859802,165.96371459960938,165.7599639892578,218.06820678710935,0.09125716239213943,8.98812484741211,-1.8071657162840193,-0.4218803500464541,-0.5459587252969014,1.1501180926346524,0.857772673961652,GHA,0.316,0.1,0.6467405743545154,94895,400.04572855394736,NA,NA,0.3720126118836283,0.29819041438064003
2,2022,DHS 2022,225,Anloga,GHA14.6_2,Volta,anloga,237.21038178064967,0.756853461265564,0.7648009657859802,165.96371459960938,165.7599639892578,245.30941772460935,0.5815690159797668,8.923125267028809,-1.8071657162840193,-0.33946777729160355,-0.19007651784605453,0.7274756826609305,0.857772673961652,GHA,0.316,0.1,0.6467405743545154,94895,400.04572855394736,NA,NA,0.3720126118836283,0.29819041438064003
1,2014,DHS 2014,226,Central Tongu,GHA14.7_2,Volta,central tongu,684.8488424637454,35.635658264160156,36.8150520324707,113.19642639160156,112.4074249267578,281.9547119140625,0.03537505865097046,8.891282081604004,-1.436589514118666,-0.22860512216073856,-0.5963715306291846,0.5204238747905346,0.12355374575196125,GHA,0.36,0.2,0.5918170238378522,83284,121.60931702882873,NA,NA,-0.3773169355165513,0.6250683695851742
2,2022,DHS 2022,226,Central Tongu,GHA14.7_2,Volta,central tongu,684.8488424637454,35.635658264160156,36.8150520324707,113.19642639160156,112.4074249267578,392.2927551269531,0.29782336950302124,8.817790985107422,-1.436589514118666,0.10519949595161257,-0.3797037090973777,0.04256764938470728,0.12355374575196125,GHA,0.36,0.2,0.5918170238378522,83284,121.60931702882873,NA,NA,-0.3773169355165513,0.6250683695851742
1,2014,DHS 2014,227,Ho Municipal,GHA14.8_2,Volta,ho,576.0122316331137,176.7630157470703,173.93161010742188,34.06013488769531,35.3011360168457,353.0608215332031,0.5909703969955444,8.684579849243164,0.06284375067338774,-0.013488494425407964,-0.1843926179891812,-0.8236021807127062,-0.9775709302299684,GHA,0.125,0.1,0.8804593657335277,180142,312.73988659799846,NA,NA,0.21677417174081534,-1.1207570729844973
2,2022,DHS 2022,227,Ho Municipal,GHA14.8_2,Volta,ho,576.0122316331137,176.7630157470703,173.93161010742188,34.06013488769531,35.3011360168457,465.0509948730469,1.8572767972946167,8.677079200744629,0.06284375067338774,0.32531429702807657,0.3771411290475842,-0.8723731441418965,-0.9775709302299684,GHA,0.125,0.1,0.8804593657335277,180142,312.73988659799846,NA,NA,0.21677417174081534,-1.1207570729844973
1,2014,DHS 2014,228,Ho West,GHA14.9_2,Volta,ho west,1007.0747100573484,252.86241149902344,172.9593048095703,57.639259338378906,83.16596984863281,351.3750915527344,0.03809662535786629,8.8742036819458,0.8713756147726026,-0.018588317079369733,-0.5938539601202744,0.40937614267483985,-0.6494843434404551,GHA,0.27899999999999997,0.1,0.7837845281044311,83172,82.58771585601998,NA,NA,-0.6195578061653748,0.023315770231372344
2,2022,DHS 2022,228,Ho West,GHA14.9_2,Volta,ho west,1007.0747100573484,252.86241149902344,172.9593048095703,57.639259338378906,83.16596984863281,466.2745971679687,0.2982211112976074,8.8242769241333,0.8713756147726026,0.32901604925137556,-0.37940984290802926,0.08474073549811136,-0.6494843434404551,GHA,0.27899999999999997,0.1,0.7837845281044311,83172,82.58771585601998,NA,NA,-0.6195578061653748,0.023315770231372344
1,2014,DHS 2014,229,Hohoe,GHA14.10_2,Volta,hohoe,686.9766097534965,274.3656921386719,280.02984619140625,38.08106231689453,39.691307067871094,475.65631103515625,0.10447586327791214,8.644366264343262,1.0998411289600432,0.35739845774337264,-0.5344115700023108,-1.0850802754258233,-0.9216226121007913,GHA,0.188,0.1,0.8146377381708879,114472,166.63158304774782,NA,NA,-0.17955307284959982,-0.652727273487096
2,2022,DHS 2022,229,Hohoe,GHA14.10_2,Volta,hohoe,686.9766097534965,274.3656921386719,280.02984619140625,38.08106231689453,39.691307067871094,512.86602783203125,0.9739322662353516,8.636897087097168,1.0998411289600432,0.469968655145591,0.02245351908043857,-1.133646605442024,-0.9216226121007913,GHA,0.188,0.1,0.8146377381708879,114472,166.63158304774782,NA,NA,-0.17955307284959982,-0.652727273487096
1,2014,DHS 2014,230,Keta Municipal,GHA14.11_2,Volta,keta,518.7177627387615,3.1676924228668213,3.380154848098755,161.48013305664065,161.91529846191406,246.84901428222656,0.11761172115802764,8.963953971862793,-1.7815513194756656,-0.33481005067259034,-0.5230728809452124,0.9929534304461173,0.7953868560275844,GHA,0.252,0.1,0.7139165583946875,78862,152.0325804607481,NA,NA,-0.23716747284378561,-0.177268429553228
2,2022,DHS 2022,230,Keta Municipal,GHA14.11_2,Volta,keta,518.7177627387615,3.1676924228668213,3.380154848098755,161.48013305664065,161.91529846191406,275.03057861328125,0.6763551831245422,8.897622108459473,-1.7815513194756656,-0.24955263586430107,-0.13425687053660676,0.5616482059891688,0.7953868560275844,GHA,0.252,0.1,0.7139165583946875,78862,152.0325804607481,NA,NA,-0.23716747284378561,-0.177268429553228
1,2014,DHS 2014,231,Ketu North,GHA14.12_2,Volta,ketu north,425.31277786132046,31.228496551513672,32.91273880004883,144.86392211914065,145.75375366210938,274.91888427734375,0.1068793758749962,8.870539665222168,-1.4834142049023809,-0.2498905436617141,-0.5323268459477541,0.3855518525928374,0.5641842113636132,GHA,0.272,0.1,0.6325739558137417,114993,270.3727844205404,NA,NA,0.12504490085516806,-0.028687540823894103
2,2022,DHS 2022,231,Ketu North,GHA14.12_2,Volta,ketu north,425.31277786132046,31.228496551513672,32.91273880004883,144.86392211914065,145.75375366210938,315.46063232421875,0.9556437134742736,8.800361633300781,-1.4834142049023809,-0.1272399842505497,0.013526688277949795,-0.0707620553364474,0.5641842113636132,GHA,0.272,0.1,0.6325739558137417,114993,270.3727844205404,NA,NA,0.12504490085516806,-0.028687540823894103
1,2014,DHS 2014,232,Ketu South,GHA14.13_2,Volta,ketu south,279.29480111503545,13.808403968811035,12.492998123168944,117.56414794921876,121.63129425048828,232.36404418945313,0.7654779553413391,8.845921516418457,-1.6684971453055177,-0.3786312910117718,-0.08457974176937516,0.22547891553484406,0.1843274551779726,GHA,0.256,0.1,0.6464295340688347,253122,906.2896945788281,NA,NA,0.8882193735309386,-0.1475522518073612
2,2022,DHS 2022,232,Ketu South,GHA14.13_2,Volta,ketu south,279.29480111503545,13.808403968811035,12.492998123168944,117.56414794921876,121.63129425048828,260.2847900390625,2.607424020767212,8.779529571533203,-1.6684971453055177,-0.2941629278402558,0.6007140877685653,-0.20621697271053926,0.1843274551779726,GHA,0.256,0.1,0.6464295340688347,253122,906.2896945788281,NA,NA,0.8882193735309386,-0.1475522518073612
1,2014,DHS 2014,233,Kpando,GHA14.14_2,Volta,kpando,315.4125308824545,119.82819366455078,111.33484649658205,61.79096221923828,72.38053894042969,359.1839904785156,0.1866677403450012,8.83363151550293,-0.542070616591548,0.005035869537470944,-0.4655743200243494,0.14556646725614408,-0.5917163787989244,GHA,0.23399999999999999,0.1,0.7855093956719418,58552,185.63625178804548,NA,NA,-0.11164777519661949,-0.3109912294096285
2,2022,DHS 2022,233,Kpando,GHA14.14_2,Volta,kpando,315.4125308824545,119.82819366455078,111.33484649658205,61.79096221923828,72.38053894042969,395.3850708007813,1.2105133533477783,8.822792053222656,-0.542070616591548,0.11455464873960818,0.13101256216436277,0.07508575901251069,-0.5917163787989244,GHA,0.23399999999999999,0.1,0.7855093956719418,58552,185.63625178804548,NA,NA,-0.11164777519661949,-0.3109912294096285
1,2014,DHS 2014,234,North Dayi,GHA14.15_2,Volta,north dayi,464.74380934685655,143.7481231689453,118.3119888305664,79.14701843261719,90.3196792602539,356.4116516113281,0.04891238734126091,8.834375381469727,-0.2879289772236224,-0.003351260503017541,-0.5839137124948538,0.15040325701771667,-0.3502193183340976,GHA,0.301,0.1,0.7794920966992097,39268,84.49386352275809,NA,NA,-0.6053005287409934,0.1867547478336396
2,2022,DHS 2022,234,North Dayi,GHA14.15_2,Volta,north dayi,464.74380934685655,143.7481231689453,118.3119888305664,79.14701843261719,90.3196792602539,441.491455078125,0.3773674666881562,8.813124656677246,-0.2879289772236224,0.2540398484775166,-0.32265553556236176,0.012226095149611529,-0.3502193183340976,GHA,0.301,0.1,0.7794920966992097,39268,84.49386352275809,NA,NA,-0.6053005287409934,0.1867547478336396
1,2014,DHS 2014,235,North Tongu,GHA14.16_2,Volta,north tongu,1136.5885537730858,30.580108642578125,30.59104347229004,122.83409881591795,125.04582977294922,277.6803894042969,0.02546692639589309,8.953277587890625,-1.4903031201098003,-0.24153618883108396,-0.6055932301307149,0.923533095342521,0.2576550376342266,GHA,0.384,0.2,0.6359093228989452,111410,98.02139888718469,NA,NA,-0.5124200903295381,0.8033654360603748
2,2022,DHS 2022,235,North Tongu,GHA14.16_2,Volta,north tongu,1136.5885537730858,30.580108642578125,30.59104347229004,122.83409881591795,125.04582977294922,394.3792419433594,0.23818784952163696,8.870296478271484,-1.4903031201098003,0.11151172439672945,-0.4248159529640278,0.38397059440155407,0.2576550376342266,GHA,0.384,0.2,0.6359093228989452,111410,98.02139888718469,NA,NA,-0.5124200903295381,0.8033654360603748
1,2014,DHS 2014,236,South Dayi,GHA14.17_2,Volta,south dayi,359.753006794938,170.20736694335938,149.05348205566406,65.01482391357422,86.66553497314453,363.2848510742187,0.07058943063020706,8.843029975891113,-0.006807931777824807,0.017442163551943068,-0.5642962914625813,0.20667744558985932,-0.5468586580727643,GHA,0.29,0.1,0.7551469558432204,57518,159.88191596348688,NA,NA,-0.205539597955378,0.10503525903250598
2,2022,DHS 2022,236,South Dayi,GHA14.17_2,Volta,south dayi,359.753006794938,170.20736694335938,149.05348205566406,65.01482391357422,86.66553497314453,455.3676452636719,0.5416404008865356,8.817272186279297,-0.006807931777824807,0.2960193528339949,-0.21459916349550504,0.03919429857663614,-0.5468586580727643,GHA,0.29,0.1,0.7551469558432204,57518,159.88191596348688,NA,NA,-0.205539597955378,0.10503525903250598
1,2014,DHS 2014,237,South Tongu,GHA14.18_2,Volta,south tongu,646.1562648348638,8.113564491271973,8.720300674438477,131.29481506347656,130.58770751953125,226.72500610351565,0.12127510458230972,8.945631980895996,-1.729003002586287,-0.3956910185543883,-0.5199344603776614,0.8738195780110756,0.37537982937795084,GHA,0.324,0.1,0.6657019856636731,113114,175.05672568060328,NA,NA,-0.1485462352728202,0.35762276987237357
2,2022,DHS 2022,237,South Tongu,GHA14.18_2,Volta,south tongu,646.1562648348638,8.113564491271973,8.720300674438477,131.29481506347656,130.58770751953125,267.0617980957031,0.6714797616004944,8.878226280212402,-1.729003002586287,-0.27366051071902336,-0.13705011507072906,0.4355320134624209,0.37537982937795084,GHA,0.324,0.1,0.6657019856636731,113114,175.05672568060328,NA,NA,-0.1485462352728202,0.35762276987237357
1,2014,DHS 2014,238,Ahanta West,GHA15.1_2,Western,ahanta west,556.7794671514299,70.67647801912747,37.05782699584961,191.0914523784931,151.8085174560547,286.86785888671875,0.302875280380249,8.644527435302734,-1.0642919546426939,-0.2137414260031673,-0.3759778475466219,-1.084032304310816,1.2074071033001368,GHA,0.272,0.1,0.7077146348915369,153140,275.0460622829502,NA,NA,0.13584108700554554,-0.028687540823894103
2,2022,DHS 2022,238,Ahanta West,GHA15.1_2,Western,ahanta west,556.7794671514299,70.67647801912747,37.05782699584961,191.0914523784931,151.8085174560547,491.9053955078125,0.976977288722992,8.667980194091797,-1.0642919546426939,0.40655665630418125,0.02393178995687502,-0.931537004545953,1.2074071033001368,GHA,0.272,0.1,0.7077146348915369,153140,275.0460622829502,NA,NA,0.13584108700554554,-0.028687540823894103
1,2014,DHS 2014,239,Effia Kwesimintsim,GHA15.2_2,Western,effia kwesimintsim,105.36847424500816,29.558940887451172,29.34805679321289,126.41146850585938,128.90354919433594,320.0897521972656,3.366790294647217,8.651975631713867,-1.5011527025598634,-0.11323555253847649,0.7839210108021958,-1.0356023965699417,0.3074315682985411,GHA,0.09300000000000001,0,0.8974752543440188,173975,1651.1105550932098,NA,NA,1.2671906985165808,-1.358486494951431
2,2022,DHS 2022,239,Effia Kwesimintsim,GHA15.2_2,Western,effia kwesimintsim,105.36847424500816,29.558940887451172,29.34805679321289,126.41146850585938,128.90354919433594,555.40313720703125,8.318877220153809,8.660229682922363,-1.5011527025598634,0.5986557619409227,1.5108762846238923,-0.9819326332540305,0.3074315682985411,GHA,0.09300000000000001,0,0.8974752543440188,173975,1651.1105550932098,NA,NA,1.2671906985165808,-1.358486494951431
1,2014,DHS 2014,240,Ellembelle,GHA15.3_2,Western,ellembelle,1000.0960243044703,59.81222152709961,59.009796142578125,279.9436340332031,278.37164306640625,425.31695556640625,0.10757388919591904,8.67829418182373,-1.1797212227302245,0.2051072910797893,-0.5317252919828814,-0.8644730541979946,2.4437214146676434,GHA,0.33299999999999996,0.1,0.6902535804467149,120893,120.88139244836674,NA,NA,-0.38108209400753595,0.4244841698005734
2,2022,DHS 2022,240,Ellembelle,GHA15.3_2,Western,ellembelle,1000.0960243044703,59.81222152709961,59.009796142578125,279.9436340332031,278.37164306640625,727.0311889648436,0.8053616285324097,8.721273422241211,-1.1797212227302245,1.117880451868089,-0.06315560225553923,-0.5850120231918511,2.4437214146676434,GHA,0.33299999999999996,0.1,0.6902535804467149,120893,120.88139244836674,NA,NA,-0.38108209400753595,0.4244841698005734
1,2014,DHS 2014,241,Jomoro,GHA15.4_2,Western,jomoro,1501.4498321203816,55.774147033691406,55.92424774169922,260.90106201171875,261.5924987792969,403.5830993652344,0.02372239902615547,8.674891471862793,-1.222624479257633,0.1393560654998403,-0.6072261178619303,-0.8865982668509318,2.1787576976607057,GHA,0.312,0.1,0.6615964977645306,126576,84.30251700201431,NA,NA,-0.6067173009962274,0.26847423663477327
2,2022,DHS 2022,241,Jomoro,GHA15.4_2,Western,jomoro,1501.4498321203816,55.774147033691406,55.92424774169922,260.90106201171875,261.5924987792969,767.30584716796875,0.14565953612327576,8.723212242126465,-1.222624479257633,1.2397229869505764,-0.4993020054120472,-0.5724053647491881,2.1787576976607057,GHA,0.312,0.1,0.6615964977645306,126576,84.30251700201431,NA,NA,-0.6067173009962274,0.26847423663477327
1,2014,DHS 2014,242,Mpohor,GHA15.5_2,Western,mpohor,526.9810571531286,52.63396835327149,63.31778335571289,149.4550018310547,163.77862548828125,375.7276916503906,0.02993194013833999,8.67014217376709,-1.255987878493551,0.05508536915735745,-0.6014265718055943,-0.9174793091748182,0.628065789134275,GHA,0.314,0.1,0.6953673373888629,52028,98.7284064460819,NA,NA,-0.5079214928886855,0.28333232550770665
2,2022,DHS 2022,242,Mpohor,GHA15.5_2,Western,mpohor,526.9810571531286,52.63396835327149,63.31778335571289,149.4550018310547,163.77862548828125,704.80816650390625,0.16983233392238617,8.7085418701171875,-1.255987878493551,1.050649356319634,-0.47927758497474804,-0.6677955402649204,0.628065789134275,GHA,0.314,0.1,0.6953673373888629,52028,98.7284064460819,NA,NA,-0.5079214928886855,0.28333232550770665
1,2014,DHS 2014,243,Nzema East,GHA15.6_2,Western,nzema east,1088.756852195399,57.38227081298828,56.717037200927734,294.1933288574219,290.787109375,403.949462890625,0.01894515007734298,8.674945831298828,-1.2055386758274027,0.14046442154026195,-0.6117119342614072,-0.8862448091375861,2.6419956867869625,GHA,0.382,0.2,0.5935943682364542,94621,86.90737496549724,NA,NA,-0.5876976713916101,0.7885073471874414
2,2022,DHS 2022,243,Nzema East,GHA15.6_2,Western,nzema east,1088.756852195399,57.38227081298828,56.717037200927734,294.1933288574219,290.787109375,696.39093017578125,0.08036071062088013,8.718306541442871,-1.2055386758274027,1.025184772425845,-0.5555829522750128,-0.604303373125508,2.6419956867869625,GHA,0.382,0.2,0.5935943682364542,94621,86.90737496549724,NA,NA,-0.5876976713916101,0.7885073471874414
1,2014,DHS 2014,244,Prestea-Huni Valley,GHA15.7_2,Western,prestea huni valley,1817.4639614987448,90.95265197753906,90.19673919677734,187.24851989746097,189.35736083984375,456.6394348144531,0.10614361613988876,8.692217826843262,-0.8488640584629306,0.29986688549776264,-0.532964537443965,-0.7739382714813794,1.1539354570733475,GHA,0.295,0.1,0.6968046850919553,229301,126.16536275685506,NA,NA,-0.35424703129387775,0.14218048121483945
2,2022,DHS 2022,244,Prestea-Huni Valley,GHA15.7_2,Western,prestea huni valley,1817.4639614987448,90.95265197753906,90.19673919677734,187.24851989746097,189.35736083984375,670.258544921875,0.30707448720932007,8.740987777709961,-0.8488640584629306,0.9461267193188644,-0.3728918469157845,-0.4568246924851478,1.1539354570733475,GHA,0.295,0.1,0.6968046850919553,229301,126.16536275685506,NA,NA,-0.35424703129387775,0.14218048121483945
1,2014,DHS 2014,245,Sekondi Takoradi,GHA15.8_2,Western,sekondi takoradi,87.20065416502426,29.09341049194336,30.014123916625977,113.65890502929688,114.77400970458984,305.4916687011719,6.272481441497803,8.651769638061523,-1.5060988148746266,-0.1573989937659397,1.2730908969246688,-1.0369418152731464,0.12998880393327214,GHA,0.10400000000000001,0,0.890000185818344,245382,2813.992651197581,NA,NA,1.6041509045046842,-1.2767670061502976
2,2022,DHS 2022,245,Sekondi Takoradi,GHA15.8_2,Western,sekondi takoradi,87.20065416502426,29.09341049194336,30.014123916625977,113.65890502929688,114.77400970458984,514.72674560546875,12.7015962600708,8.659680366516113,-1.5060988148746266,0.47559786668216647,1.8805523393089065,-0.9855044164625764,0.12998880393327214,GHA,0.10400000000000001,0,0.890000185818344,245382,2813.992651197581,NA,NA,1.6041509045046842,-1.2767670061502976
