time,year,label,district_id,district_name,district_code,region,name_clean,area_km2,elev_mean_pw,elev_mean_uw,travel_time_pw,travel_time_uw,poverty_H,mpi_index,literacy_rate,illiteracy_prop,pop_under5,pop_total,prop_under5,pop_density,rainfall_sep_dec,temp_sep_dec,elev_std,rainfall_std,temp_std,travel_std,poverty_std,illiteracy_std,pop_dens_std
1,2014,DHS 2014,132,Ada East,GHA7.5_2,Greater Accra,ada east,290.9753184328601,5.519522666931152,5.575595378875732,113.822509765625,114.04922485351563,0.282,0.1,0.6550470026198182,0.3449529973801818,8999,76411,0.11777100155736739,262.60302905255224,177.3982391357422,NA,-1.7528953052182685,-0.5449188109906322,NA,0.13845465943551333,0.04560290354077243,-0.0050902679075400465,0.10667690846139083
2,2022,DHS 2022,132,Ada East,GHA7.5_2,Greater Accra,ada east,290.9753184328601,5.519522666931152,5.575595378875732,113.822509765625,114.04922485351563,0.282,0.1,0.6550470026198182,0.3449529973801818,8999,76411,0.11777100155736739,262.60302905255224,217.09133911132813,NA,-1.7528953052182685,-0.4248356584057957,NA,0.13845465943551333,0.04560290354077243,-0.0050902679075400465,0.10667690846139083
1,2014,DHS 2014,133,Ada West,GHA7.6_2,Greater Accra,ada west,325.09183342536915,18.4268741607666,18.327213287353516,101.78289794921875,101.8934326171875,0.401,0.2,0.5979776069412103,0.40202239305878973,10922,76087,0.1435462036878836,234.04771260569726,187.5459442138672,NA,-1.6162159670754286,-0.5142190566748466,NA,-0.02901400049479251,0.9296591914803086,0.30454707954792914,0.03417926901171219
2,2022,DHS 2022,133,Ada West,GHA7.6_2,Greater Accra,ada west,325.09183342536915,18.4268741607666,18.327213287353516,101.78289794921875,101.8934326171875,0.401,0.2,0.5979776069412103,0.40202239305878973,10922,76087,0.1435462036878836,234.04771260569726,245.59393310546875,NA,-1.6162159670754286,-0.3386070356535484,NA,-0.02901400049479251,0.9296591914803086,0.30454707954792914,0.03417926901171219
1,2014,DHS 2014,134,Adenta,GHA7.7_2,Greater Accra,adentan,78.29816416969413,51.45619583129883,50.90283966064453,39.49184036254883,39.13934326171875,0.083,0,0.9189772566988234,0.08102274330117665,26176,265971,0.09841674468269097,3396.899567447917,236.08505249023438,NA,-1.266459796927634,-0.3673741604821082,NA,-0.8954705024781722,-1.432776939316098,-1.4370778124489376,1.723149692232024
2,2022,DHS 2022,134,Adenta,GHA7.7_2,Greater Accra,adentan,78.29816416969413,51.45619583129883,50.90283966064453,39.49184036254883,39.13934326171875,0.083,0,0.9189772566988234,0.08102274330117665,26176,265971,0.09841674468269097,3396.899567447917,313.09161376953125,NA,-1.266459796927634,-0.13440695323895882,NA,-0.8954705024781722,-1.432776939316098,-1.4370778124489376,1.723149692232024
1,2014,DHS 2014,135,Ashaiman,GHA7.8_2,Greater Accra,ashaiman,18.630458521925956,31.916603088378906,31.902441024780273,50.95823287963867,50.95834732055664,0.075,0,0.8698228777392035,0.13017712226079647,21637,208060,0.1039940401807171,11167.733727816563,182.7901153564453,NA,-1.4733696811868826,-0.5286068198554604,NA,-0.735975211570603,-1.4922092948078316,-1.1703844063615354,2.4755701681079025
2,2022,DHS 2022,135,Ashaiman,GHA7.8_2,Greater Accra,ashaiman,18.630458521925956,31.916603088378906,31.902441024780273,50.95823287963867,50.95834732055664,0.075,0,0.8698228777392035,0.13017712226079647,21637,208060,0.1039940401807171,11167.733727816563,240.3505096435547,NA,-1.4733696811868826,-0.35446991408912576,NA,-0.735975211570603,-1.4922092948078316,-1.1703844063615354,2.4755701681079025
1,2014,DHS 2014,136,Ayawaso Central,GHA7.9_2,Greater Accra,ayawaso central,1.563559892532901,28.012706756591797,28.030649185180664,43.250770568847656,43.2500114440918,0.122,0.1,0.8977796694332127,0.10222033056678725,8113,94831,0.08555219284833018,60650.69873746747,184.3102569580078,NA,-1.5147090657276818,-0.5240079501273902,NA,-0.8431845140244085,-1.1430442062938975,-1.3220675759582117,3.545452127324953
2,2022,DHS 2022,136,Ayawaso Central,GHA7.9_2,Greater Accra,ayawaso central,1.563559892532901,28.012706756591797,28.030649185180664,43.250770568847656,43.2500114440918,0.122,0.1,0.8977796694332127,0.10222033056678725,8113,94831,0.08555219284833018,60650.69873746747,273.4919738769531,NA,-1.5147090657276818,-0.25420736193593274,NA,-0.8431845140244085,-1.1430442062938975,-1.3220675759582117,3.545452127324953
1,2014,DHS 2014,137,Ayawaso East,GHA7.10_2,Greater Accra,ayawaso east,6.221482408667499,46.2012939453125,46.261619567871094,40.71084976196289,40.700923919677734,0.154,0.1,0.7851054762412103,0.2148945237587897,4674,53004,0.08818202399818882,8519.51295822313,144.61598205566406,NA,-1.3221053344436149,-0.644094657206817,NA,-0.8785143187012058,-0.9053147843269634,-0.710739246793263,2.304441540250203
2,2022,DHS 2022,137,Ayawaso East,GHA7.10_2,Greater Accra,ayawaso east,6.221482408667499,46.2012939453125,46.261619567871094,40.71084976196289,40.700923919677734,0.154,0.1,0.7851054762412103,0.2148945237587897,4674,53004,0.08818202399818882,8519.51295822313,207.22561645507813,NA,-1.3221053344436149,-0.45468233401991565,NA,-0.8785143187012058,-0.9053147843269634,-0.710739246793263,2.304441540250203
1,2014,DHS 2014,138,Ayawaso North,GHA7.11_2,Greater Accra,ayawaso north,4.956904403859984,25.584457397460938,25.611093521118164,41.212650299072266,41.187870025634766,0.139,0.1,0.8396438895490095,0.16035611045099052,5707,63386,0.09003565456094406,12787.416265409673,185.30833435058594,NA,-1.5404224365466521,-0.520988476216354,NA,-0.871534370777345,-1.0167504508739635,-1.0066444238194678,2.5611981491110196
2,2022,DHS 2022,138,Ayawaso North,GHA7.11_2,Greater Accra,ayawaso north,4.956904403859984,25.584457397460938,25.611093521118164,41.212650299072266,41.187870025634766,0.139,0.1,0.8396438895490095,0.16035611045099052,5707,63386,0.09003565456094406,12787.416265409673,268.04254150390625,NA,-1.5404224365466521,-0.2706934771437605,NA,-0.871534370777345,-1.0167504508739635,-1.0066444238194678,2.5611981491110196
1,2014,DHS 2014,139,Ayawaso West,GHA7.12_2,Greater Accra,ayawaso west,32.7656126896672,57.46314239501953,59.05356979370117,38.29863739013672,38.26220703125,0.09300000000000001,0,0.9411747726944725,0.05882522730552753,4565,75303,0.06062175477736611,2298.2326231228135,188.88690185546875,NA,-1.2028506606163718,-0.5101622704529267,NA,-0.9120677238721722,-1.358486494951431,-1.557513290891712,1.47618195079542
2,2022,DHS 2022,139,Ayawaso West,GHA7.12_2,Greater Accra,ayawaso west,32.7656126896672,57.46314239501953,59.05356979370117,38.29863739013672,38.26220703125,0.09300000000000001,0,0.9411747726944725,0.05882522730552753,4565,75303,0.06062175477736611,2298.2326231228135,255.62420654296875,NA,-1.2028506606163718,-0.3082625461477205,NA,-0.9120677238721722,-1.358486494951431,-1.557513290891712,1.47618195079542
1,2014,DHS 2014,140,Ga Central,GHA7.13_2,Greater Accra,ga central,49.204691673835136,45.659271240234375,45.87871170043945,50.02920913696289,52.509498596191406,0.083,0,0.9197711296161452,0.08022887038385484,34959,332232,0.10522466228418695,6752.039057622348,253.28428649902344,NA,-1.3278449553583975,-0.31534148369218606,NA,-0.7488977512339947,-1.432776939316098,-1.4413850720828152,2.15744034621831
2,2022,DHS 2022,140,Ga Central,GHA7.13_2,Greater Accra,ga central,49.204691673835136,45.659271240234375,45.87871170043945,50.02920913696289,52.509498596191406,0.083,0,0.9197711296161452,0.08022887038385484,34959,332232,0.10522466228418695,6752.039057622348,367.4030456542969,NA,-1.3278449553583975,0.02990089790218892,NA,-0.7488977512339947,-1.432776939316098,-1.4413850720828152,2.15744034621831
1,2014,DHS 2014,141,Ga East,GHA7.14_2,Greater Accra,ga east,86.06428024909081,71.37736511230469,85.53900909423828,41.29620361328125,40.975101470947266,0.10099999999999999,0,0.9242439421200476,0.07575605787995243,27430,283379,0.0967961634418923,3292.6435819811973,250.6434326171875,NA,-1.0555092983950909,-0.32333083347443575,NA,-0.8703721604190138,-1.299054139459698,-1.4656528916892024,1.7034450835560313
2,2022,DHS 2022,141,Ga East,GHA7.14_2,Greater Accra,ga east,86.06428024909081,71.37736511230469,85.53900909423828,41.29620361328125,40.975101470947266,0.10099999999999999,0,0.9242439421200476,0.07575605787995243,27430,283379,0.0967961634418923,3292.6435819811973,348.7455139160156,NA,-1.0555092983950909,-0.026543552946006285,NA,-0.8703721604190138,-1.299054139459698,-1.4656528916892024,1.7034450835560313
1,2014,DHS 2014,142,Ga North,GHA7.15_2,Greater Accra,ga north,125.34219483182177,96.98589324951172,109.50060272216797,47.83225631713867,48.53804016113281,0.105,0,0.9082621303668933,0.0917378696331067,23754,235292,0.10095540859867738,1877.1970629340237,320.454345703125,NA,-0.7843338618016562,-0.11213255132107396,NA,-0.7794569378819153,-1.2693379617138312,-1.3789415161798546,1.348289574728559
2,2022,DHS 2022,142,Ga North,GHA7.15_2,Greater Accra,ga north,125.34219483182177,96.98589324951172,109.50060272216797,47.83225631713867,48.53804016113281,0.105,0,0.9082621303668933,0.0917378696331067,23754,235292,0.10095540859867738,1877.1970629340237,442.107666015625,NA,-0.7843338618016562,0.25590406548444655,NA,-0.7794569378819153,-1.2693379617138312,-1.3789415161798546,1.348289574728559
1,2014,DHS 2014,143,Ga South,GHA7.16_2,Greater Accra,ga south,179.03315819740632,55.04086685180664,56.794525146484375,57.294288635253906,56.70964050292969,0.158,0.1,0.8333088809010943,0.16669111909890566,41168,350121,0.11758220729404976,1955.6209783996999,307.73248291015625,NA,-1.2285007731281483,-0.150619880148277,NA,-0.6478419077052202,-0.8755986065810966,-0.9722730194875453,1.3741551575920374
2,2022,DHS 2022,143,Ga South,GHA7.16_2,Greater Accra,ga south,179.03315819740632,55.04086685180664,56.794525146484375,57.294288635253906,56.70964050292969,0.158,0.1,0.8333088809010943,0.16669111909890566,41168,350121,0.11758220729404976,1955.6209783996999,444.823974609375,NA,-1.2285007731281483,0.26412168767901967,NA,-0.6478419077052202,-0.8755986065810966,-0.9722730194875453,1.3741551575920374
1,2014,DHS 2014,144,Ga West,GHA7.17_2,Greater Accra,ga west,175.6960705145166,44.08665084838867,43.83241653442383,59.51313400268555,60.46781539916992,0.105,0,0.8675930332867299,0.13240696671327012,36929,314299,0.11749639674322858,1788.8789378134188,313.4291687011719,NA,-1.3444978461090726,-0.1333857515594,NA,-0.6169781999758741,-1.2693379617138312,-1.1582860984454935,1.3178349385619814
2,2022,DHS 2022,144,Ga West,GHA7.17_2,Greater Accra,ga west,175.6960705145166,44.08665084838867,43.83241653442383,59.51313400268555,60.46781539916992,0.105,0,0.8675930332867299,0.13240696671327012,36929,314299,0.11749639674322858,1788.8789378134188,456.5719299316406,NA,-1.3444978461090726,0.2996626636267578,NA,-0.6169781999758741,-1.2693379617138312,-1.1582860984454935,1.3178349385619814
1,2014,DHS 2014,145,Korle-Klottey,GHA7.18_2,Greater Accra,korle klottey,9.915642296243949,27.476781845092773,27.463436126708984,43.960758209228516,43.958030700683594,0.106,0,0.8945601523224158,0.10543984767758419,4890,68633,0.07124852476214066,6921.689785642855,-4351.36962890625,NA,-1.5203841155032247,-14.245756570044087,NA,-0.8333087239644967,-1.2619089172773645,-1.3045996717265163,2.1731289928341035
2,2022,DHS 2022,145,Korle-Klottey,GHA7.18_2,Greater Accra,korle klottey,9.915642296243949,27.476781845092773,27.463436126708984,43.960758209228516,43.958030700683594,0.106,0,0.8945601523224158,0.10543984767758419,4890,68633,0.07124852476214066,6921.689785642855,-4287.66064453125,NA,-1.5203841155032247,-14.053018393977375,NA,-0.8333087239644967,-1.2619089172773645,-1.3045996717265163,2.1731289928341035
1,2014,DHS 2014,146,Kpone-Katamanso,GHA7.19_2,Greater Accra,kpone katamanso,240.97973502912188,51.52326583862305,54.45162582397461,50.72712707519531,50.07268524169922,0.105,0,0.8916729956131899,0.10832700438681009,49123,412828,0.11899144437877275,1713.1233045389092,246.98390197753906,NA,-1.2657495749882464,-0.33440197622872003,NA,-0.7391898483846823,-1.2693379617138312,-1.2889350316071875,1.2904900479004078
2,2022,DHS 2022,146,Kpone-Katamanso,GHA7.19_2,Greater Accra,kpone katamanso,240.97973502912188,51.52326583862305,54.45162582397461,50.72712707519531,50.07268524169922,0.105,0,0.8916729956131899,0.10832700438681009,49123,412828,0.11899144437877275,1713.1233045389092,329.5773620605469,NA,-1.2657495749882464,-0.08453277791068087,NA,-0.7391898483846823,-1.2693379617138312,-1.2889350316071875,1.2904900479004078
1,2014,DHS 2014,147,Krowor,GHA7.20_2,Greater Accra,krowor,18.423804753138416,25.23773765563965,27.00244903564453,48.92240905761719,48.3521842956543,0.124,0.1,0.9197357555739059,0.08026424442609414,12774,143012,0.0893211758453836,7762.348869640432,205.01083374023438,NA,-1.5440939430409024,-0.46138269480938343,NA,-0.7642931251816997,-1.128186117420964,-1.4411931456662568,2.2455973167994836
2,2022,DHS 2022,147,Krowor,GHA7.20_2,Greater Accra,krowor,18.423804753138416,25.23773765563965,27.00244903564453,48.92240905761719,48.3521842956543,0.124,0.1,0.9197357555739059,0.08026424442609414,12774,143012,0.0893211758453836,7762.348869640432,297.1593933105469,NA,-1.5440939430409024,-0.18260654615481128,NA,-0.7642931251816997,-1.128186117420964,-1.4411931456662568,2.2455973167994836
1,2014,DHS 2014,148,La-Dade-Kotopon,GHA7.21_2,Greater Accra,la dade kotopon,36.2004149117849,34.46162033081055,34.67494201660156,42.757293701171875,42.76075744628906,0.08900000000000001,0,0.9385073047131838,0.061492695286816224,12274,140264,0.08750641647179604,3874.651722688892,155.4064178466797,NA,-1.4464198245548845,-0.6114504558633496,NA,-0.8500486813245247,-1.3882026726972978,-1.543040600225772,1.8063336992263088
2,2022,DHS 2022,148,La-Dade-Kotopon,GHA7.21_2,Greater Accra,la dade kotopon,36.2004149117849,34.46162033081055,34.67494201660156,42.757293701171875,42.76075744628906,0.08900000000000001,0,0.9385073047131838,0.061492695286816224,12274,140264,0.08750641647179604,3874.651722688892,224.54592895507813,NA,-1.4464198245548845,-0.4022833596381258,NA,-0.8500486813245247,-1.3882026726972978,-1.543040600225772,1.8063336992263088
1,2014,DHS 2014,149,La-Nkwantanang-Madina,GHA7.22_2,Greater Accra,la nkwantanang madina,71.21508563875449,79.37703704833984,82.16322326660156,34.56948471069336,34.58818435668945,0.113,0,0.9124488410834379,0.08755115891656207,21585,220757,0.09777719392816536,3099.86287343403,302.18756103515625,NA,-0.9707986692548417,-0.16739487882553247,NA,-0.9639395127159676,-1.2099056062220976,-1.4016570537358306,1.6653081188776082
2,2022,DHS 2022,149,La-Nkwantanang-Madina,GHA7.22_2,Greater Accra,la nkwantanang madina,71.21508563875449,79.37703704833984,82.16322326660156,34.56948471069336,34.58818435668945,0.113,0,0.9124488410834379,0.08755115891656207,21585,220757,0.09777719392816536,3099.86287343403,408.4161376953125,NA,-0.9707986692548417,0.15397740975352928,NA,-0.9639395127159676,-1.2099056062220976,-1.4016570537358306,1.6653081188776082
1,2014,DHS 2014,150,Ledzokuku,GHA7.23_2,Greater Accra,ledzokuku,29.371074324494586,27.771663665771484,29.958223342895508,46.880615234375,46.44894027709961,0.113,0,0.9036316472114138,0.09636835278858624,20134,217304,0.09265360968965136,7398.571723975893,208.162109375,NA,-1.5172615343834674,-0.45184917102013067,NA,-0.7926940803492402,-1.2099056062220976,-1.3538182341711518,2.2152518481067878
2,2022,DHS 2022,150,Ledzokuku,GHA7.23_2,Greater Accra,ledzokuku,29.371074324494586,27.771663665771484,29.958223342895508,46.880615234375,46.44894027709961,0.113,0,0.9036316472114138,0.09636835278858624,20134,217304,0.09265360968965136,7398.571723975893,306.0032958984375,NA,-1.5172615343834674,-0.1558511729398115,NA,-0.7926940803492402,-1.2099056062220976,-1.3538182341711518,2.2152518481067878
1,2014,DHS 2014,151,Ningo-Prampram,GHA7.24_2,Greater Accra,ningo prampram,624.9538486188635,27.484081268310547,23.924083709716797,71.21430206298828,80.86754608154297,0.19399999999999998,0.1,0.7964454096065378,0.20355459039346224,24333,204673,0.11888720055894036,327.50098339633166,194.64207458496094,NA,-1.5203068199918486,-0.49275120189308197,NA,-0.4542172269013188,-0.608153006868296,-0.7722655139949663,0.2458448479418062
2,2022,DHS 2022,151,Ningo-Prampram,GHA7.24_2,Greater Accra,ningo prampram,624.9538486188635,27.484081268310547,23.924083709716797,71.21430206298828,80.86754608154297,0.19399999999999998,0.1,0.7964454096065378,0.20355459039346224,24333,204673,0.11888720055894036,327.50098339633166,264.7835388183594,NA,-1.5203068199918486,-0.28055290654090076,NA,-0.4542172269013188,-0.608153006868296,-0.7722655139949663,0.2458448479418062
1,2014,DHS 2014,152,Okaikwei North,GHA7.25_2,Greater Accra,okaikoi north,22.530778567514044,51.978370666503906,53.525115966796875,41.13481903076172,41.21805953979492,0.111,0,0.9105247300677546,0.08947526993224542,14126,160446,0.08804208269448911,7121.191996060834,185.41082763671875,NA,-1.2609303503246836,-0.5206784042661868,NA,-0.8726169885895639,-1.2247636950950311,-1.3912175419095407,2.1910935613570497
2,2022,DHS 2022,152,Okaikwei North,GHA7.25_2,Greater Accra,okaikoi north,22.530778567514044,51.978370666503906,53.525115966796875,41.13481903076172,41.21805953979492,0.111,0,0.9105247300677546,0.08947526993224542,14126,160446,0.08804208269448911,7121.191996060834,262.0707702636719,NA,-1.2609303503246836,-0.2887598190894356,NA,-0.8726169885895639,-1.2247636950950311,-1.3912175419095407,2.1910935613570497
1,2014,DHS 2014,153,Shai Osudoku,GHA7.26_2,Greater Accra,shai osudoku,972.800484075975,42.73530960083008,39.60144805908203,78.82581329345703,85.380157470703125,0.235,0.1,0.7476460345802788,0.2523539654197212,12597,105610,0.11927847741691128,108.56285716213927,255.804443359375,NA,-1.3588075538294861,-0.307717277445119,NA,-0.348342585322421,-0.3035621849731618,-0.507498227414439,-0.4484543724488986
2,2022,DHS 2022,153,Shai Osudoku,GHA7.26_2,Greater Accra,shai osudoku,972.800484075975,42.73530960083008,39.60144805908203,78.82581329345703,85.380157470703125,0.235,0.1,0.7476460345802788,0.2523539654197212,12597,105610,0.11927847741691128,108.56285716213927,364.5198974609375,NA,-1.3588075538294861,0.021178537475796975,NA,-0.348342585322421,-0.3035621849731618,-0.507498227414439,-0.4484543724488986
1,2014,DHS 2014,154,Tema,GHA7.27_2,Greater Accra,tema metropolitan area,42.83202310896013,16.99384307861328,17.41116714477539,53.52804946899414,53.37959289550781,0.11599999999999999,0.1,0.8736906569361691,0.1263093430638309,16487,177924,0.09266315955126908,4153.994770393642,180.3877716064453,NA,-1.6313907099295593,-0.5358746072358846,NA,-0.7002295623712178,-1.1876184729126975,-1.1913695399318351,1.850340577928671
2,2022,DHS 2022,154,Tema,GHA7.27_2,Greater Accra,tema metropolitan area,42.83202310896013,16.99384307861328,17.41116714477539,53.52804946899414,53.37959289550781,0.11599999999999999,0.1,0.8736906569361691,0.1263093430638309,16487,177924,0.09266315955126908,4153.994770393642,242.6602325439453,NA,-1.6313907099295593,-0.3474823316718569,NA,-0.7002295623712178,-1.1876184729126975,-1.1913695399318351,1.850340577928671
1,2014,DHS 2014,155,Tema West,GHA7.28_2,Greater Accra,tema west,45.37900452313031,23.68500328063965,23.440502166748047,47.77531814575195,47.514190673828125,0.08199999999999999,0,0.9377722068830073,0.06222779311699267,18825,196224,0.09593627690802348,4324.114247591789,185.1143035888672,NA,-1.5605362555314235,-0.5215754756086906,NA,-0.7802489367774297,-1.440205983752565,-1.5390522323878166,1.8757134031969485
2,2022,DHS 2022,155,Tema West,GHA7.28_2,Greater Accra,tema west,45.37900452313031,23.68500328063965,23.440502166748047,47.77531814575195,47.514190673828125,0.08199999999999999,0,0.9377722068830073,0.06222779311699267,18825,196224,0.09593627690802348,4324.114247591789,259.3172607421875,NA,-1.5605362555314235,-0.29708998489194494,NA,-0.7802489367774297,-1.440205983752565,-1.5390522323878166,1.8757134031969485
1,2014,DHS 2014,156,Weija Gbawe,GHA7.29_2,Greater Accra,weija gbawe,164.42146254076226,23.66759490966797,32.29573440551758,50.4306640625,49.65352249145508,0.087,0,0.9101620029455081,0.08983799705449191,22520,213674,0.10539419863904827,1299.5505373699457,281.7268981933594,NA,-1.5607205973480767,-0.22929432481311238,NA,-0.7433135912604559,-1.4030607615702315,-1.3892495192478838,1.115901186919271
2,2022,DHS 2022,156,Weija Gbawe,GHA7.29_2,Greater Accra,weija gbawe,164.42146254076226,23.66759490966797,32.29573440551758,50.4306640625,49.65352249145508,0.087,0,0.9101620029455081,0.08983799705449191,22520,213674,0.10539419863904827,1299.5505373699457,410.9850769042969,NA,-1.5607205973480767,0.16174919676949379,NA,-0.7433135912604559,-1.4030607615702315,-1.3892495192478838,1.115901186919271
1,2014,DHS 2014,157,Bunkpurugu Nakpanduri,GHA8.1_2,North East,bunkpurugu nakpanduri,772.4984480548159,281.3302307128906,280.6486511230469,92.40159606933594,92.39740753173828,0.38299999999999995,0.2,0.5420606549815498,0.45793934501845024,10765,82384,0.13066857642260632,106.64616894370006,351.4050598144531,NA,1.16773678932368,-0.018497654386184056,NA,-0.15950608596923843,0.7959363916239077,0.6079316953600467,-0.45961382352265023
2,2022,DHS 2022,157,Bunkpurugu Nakpanduri,GHA8.1_2,North East,bunkpurugu nakpanduri,772.4984480548159,281.3302307128906,280.6486511230469,92.40159606933594,92.39740753173828,0.38299999999999995,0.2,0.5420606549815498,0.45793934501845024,10765,82384,0.13066857642260632,106.64616894370006,254.7864532470703,NA,1.16773678932368,-0.31079699311512027,NA,-0.15950608596923843,0.7959363916239077,0.6079316953600467,-0.45961382352265023
1,2014,DHS 2014,158,Chereponi,GHA8.2_2,North East,chereponi,1380.3905931926295,155.23373413085938,156.77774047851563,139.8685302734375,139.61605834960938,0.5379999999999999,0.2,0.27150892711378916,0.7284910728862108,16512,87176,0.18940992933835,63.15313971995088,401.03118896484375,NA,-0.16753216211025534,0.13163579557430105,NA,0.5007497414926209,1.9474382792762441,2.075844897704838,-0.7868811089015444
2,2022,DHS 2022,158,Chereponi,GHA8.2_2,North East,chereponi,1380.3905931926295,155.23373413085938,156.77774047851563,139.8685302734375,139.61605834960938,0.5379999999999999,0.2,0.27150892711378916,0.7284910728862108,16512,87176,0.18940992933835,63.15313971995088,293.7362365722656,NA,-0.16753216211025534,-0.19296258922470685,NA,0.5007497414926209,1.9474382792762441,2.075844897704838,-0.7868811089015444
1,2014,DHS 2014,159,East Mamprusi,GHA8.3_2,North East,east mamprusi,1714.307537911218,256.64111328125,256.49127197265625,101.67346954345703,103.06726837158203,0.547,0.3,0.3394110056721955,0.6605889943278045,32450,188006,0.17260087444017744,109.66877053406307,332.0293273925781,NA,0.9062972343925891,-0.0771148708366519,NA,-0.03053612834664338,2.014299679204445,1.7074334358077756,-0.4421039440160403
2,2022,DHS 2022,159,East Mamprusi,GHA8.3_2,North East,east mamprusi,1714.307537911218,256.64111328125,256.49127197265625,101.67346954345703,103.06726837158203,0.547,0.3,0.3394110056721955,0.6605889943278045,32450,188006,0.17260087444017744,109.66877053406307,250.8404998779297,NA,0.9062972343925891,-0.32273464779088534,NA,-0.03053612834664338,2.014299679204445,1.7074334358077756,-0.4421039440160403
1,2014,DHS 2014,160,Mamprugu Moagduri,GHA8.4_2,North East,mamprugu moagduri,2130.896998412886,156.01724243164063,156.61354064941406,181.9618377685547,183.8512725830078,0.445,0.2,0.23601253397765026,0.7639874660223498,13284,68746,0.19323306083263025,32.26153120080544,260.6950378417969,NA,-0.15923538673915397,-0.2929218091187741,NA,1.0862594660366927,1.2565371466848427,2.2684351447929196,-1.202225541984408
2,2022,DHS 2022,160,Mamprugu Moagduri,GHA8.4_2,North East,mamprugu moagduri,2130.896998412886,156.01724243164063,156.61354064941406,181.9618377685547,183.8512725830078,0.445,0.2,0.23601253397765026,0.7639874660223498,13284,68746,0.19323306083263025,32.26153120080544,254.0791778564453,NA,-0.15923538673915397,-0.31293670653393013,NA,1.0862594660366927,1.2565371466848427,2.2684351447929196,-1.202225541984408
1,2014,DHS 2014,161,West Mamprusi,GHA8.5_2,North East,west mamprusi,2622.2860946118185,152.77496337890625,150.9047088623047,79.98412322998047,81.57659912109375,0.415,0.2,0.4103166979684879,0.5896833020315121,30087,175755,0.1711871639498165,67.02357929637624,282.0696716308594,NA,-0.1935687319814973,-0.22825733563810063,NA,-0.3322307192746135,1.0336658135908419,1.3227254812017768,-0.7498397036162239
2,2022,DHS 2022,161,West Mamprusi,GHA8.5_2,North East,west mamprusi,2622.2860946118185,152.77496337890625,150.9047088623047,79.98412322998047,81.57659912109375,0.415,0.2,0.4103166979684879,0.5896833020315121,30087,175755,0.1711871639498165,67.02357929637624,254.80604553222656,NA,-0.1935687319814973,-0.31073772076377076,NA,-0.3322307192746135,1.0336658135908419,1.3227254812017768,-0.7498397036162239
1,2014,DHS 2014,162,Yunyoo-Nasuan,GHA8.6_2,North East,yunyoo nasuan,489.9967513961059,212.02235412597656,215.14695739746094,79.71168518066406,79.89534759521484,0.569,0.3,0.2615691013247404,0.7384308986752596,10161,56879,0.1786423811951687,116.0803614267636,343.06280517578125,NA,0.4338174640066834,-0.04373539689793928,NA,-0.3360202795801105,2.1777386568067114,2.1297747011466535,-0.40649313843044277
2,2022,DHS 2022,162,Yunyoo-Nasuan,GHA8.6_2,North East,yunyoo nasuan,489.9967513961059,212.02235412597656,215.14695739746094,79.71168518066406,79.89534759521484,0.569,0.3,0.2615691013247404,0.7384308986752596,10161,56879,0.1786423811951687,116.0803614267636,243.41546630859375,NA,0.4338174640066834,-0.3451975302465895,NA,-0.3360202795801105,2.1777386568067114,2.1297747011466535,-0.40649313843044277
1,2014,DHS 2014,163,Gushegu,GHA9.1_2,Northern,gushegu,2685.7869964409906,186.4481964111328,186.06300354003906,65.1697769165039,68.00724029541016,0.515,0.2,0.19295846264443392,0.807041537355566,33339,153965,0.21653622576559609,57.3258416263178,421.9803771972656,NA,0.16300598485119003,0.19501317271515622,NA,-0.5382953966656767,1.7765702572375108,2.5020305471317026,-0.8470943000581708
2,2022,DHS 2022,163,Gushegu,GHA9.1_2,Northern,gushegu,2685.7869964409906,186.4481964111328,186.06300354003906,65.1697769165039,68.00724029541016,0.515,0.2,0.19295846264443392,0.807041537355566,33339,153965,0.21653622576559609,57.3258416263178,294.1844482421875,NA,0.16300598485119003,-0.19160661878191862,NA,-0.5382953966656767,1.7765702572375108,2.5020305471317026,-0.8470943000581708
1,2014,DHS 2014,164,Karaga,GHA9.2_2,Northern,karaga,3133.3182207584036,150.58448791503906,151.72467041015625,90.61193084716797,91.18805694580078,0.505,0.2,0.19039353200214357,0.8096064679978564,23852,114225,0.2088159334646531,36.45496306224282,374.79779052734375,NA,-0.21676425251585998,0.05227214825709189,NA,-0.1843999813082831,1.702279812872844,2.515946908274874,-1.1271468581429813
2,2022,DHS 2022,164,Karaga,GHA9.2_2,Northern,karaga,3133.3182207584036,150.58448791503906,151.72467041015625,90.61193084716797,91.18805694580078,0.505,0.2,0.19039353200214357,0.8096064679978564,23852,114225,0.2088159334646531,36.45496306224282,266.6869201660156,NA,-0.21676425251585998,-0.27479462530465765,NA,-0.1843999813082831,1.702279812872844,2.515946908274874,-1.1271468581429813
1,2014,DHS 2014,165,Kpandai,GHA9.3_2,Northern,kpandai,1137.8669284724256,145.61471557617188,144.39456176757813,153.34303283691406,155.05555725097656,0.486,0.2,0.36716423777282065,0.6328357622271794,20294,126213,0.16079167756094856,110.9207033281472,450.1241455078125,NA,-0.2693904783005516,0.28015624358708047,NA,0.6881774527796164,1.5611279685799768,1.5568547049701769,-0.43499117136570725
